	gene_angle	correction_std	highly_variable	cycle_variable
SAUSA300_RS03030	221.92493	0.35072854936981285	True	False
SAUSA300_RS03035	194.17169	0.3694950240441008	False	False
SAUSA300_RS03040	226.12234	0.2329582170378187	False	False
SAUSA300_RS03045	266.67886	0.5637733250073859	False	False
SAUSA300_RS03050	215.1108	0.2543194075409941	False	False
SAUSA300_RS03055	247.87823	0.5081497292773653	True	True
SAUSA300_RS03060	224.75873	0.5163185991525382	False	False
SAUSA300_RS03065	225.64978	0.4347246524194088	False	False
SAUSA300_RS03070	245.6714	0.40630971349212197	False	False
SAUSA300_RS03075	221.74185	0.25140739482302654	False	False
SAUSA300_RS03080	181.03749	0.5268600693457225	False	False
SAUSA300_RS03085	193.51723	0.2171434963387282	False	False
SAUSA300_RS03095	177.91647	0.3486462455756608	False	False
SAUSA300_RS03100	284.76895	0.6784678095451335	False	False
SAUSA300_RS03105	223.82207	0.4189590297929881	True	False
SAUSA300_RS03110	232.83754	0.34143853953924297	True	False
SAUSA300_RS03115	174.12189	0.3376232404367081	False	False
SAUSA300_RS03120	159.84433	0.4653841846168674	True	False
SAUSA300_RS03125	193.66896	0.37021424543836823	False	False
SAUSA300_RS03130	194.10304	0.36397333115733393	False	False
SAUSA300_RS03140	171.9835	0.3524292342442286	False	False
SAUSA300_RS03145	221.80424	0.3355496074026248	False	False
SAUSA300_RS03150	259.7298	0.45248625861296105	False	False
SAUSA300_RS03155	212.00975	0.4048303545148552	False	False
SAUSA300_RS03160	202.37479	0.33687948849652877	False	False
SAUSA300_RS03165	263.93787	0.45074578703812757	False	False
SAUSA300_RS03170	275.55447	0.5452293864047516	False	False
SAUSA300_RS03175	215.57683	0.2705706956340296	False	False
SAUSA300_RS03180	253.19716	0.43968950370587934	False	False
SAUSA300_RS03185	277.05826	0.4469821058918607	False	False
SAUSA300_RS03190	275.99673	0.5623847988380929	False	False
SAUSA300_RS03200	198.31433	0.37763171171984794	False	False
SAUSA300_RS03205	210.57776	0.3101346472081859	False	False
SAUSA300_RS03210	266.2064	0.4041274355111808	False	False
SAUSA300_RS03215	219.84059	0.344687490068082	False	False
SAUSA300_RS03220	219.25137	0.33068469748337737	False	False
SAUSA300_RS03225	201.48236	0.2740729115110345	False	False
SAUSA300_RS03230	196.77228	0.23338300075872725	False	False
SAUSA300_RS03235	220.26303	0.25248876561990485	False	False
SAUSA300_RS03240	210.98485	0.18881092142018918	False	False
SAUSA300_RS03245	222.65216	0.25729104729767577	True	False
SAUSA300_RS03250	244.49619	0.37469735438753804	False	False
SAUSA300_RS03255	248.69981	0.39151922700558495	False	False
SAUSA300_RS03290	223.11005	0.3829023199545102	False	False
SAUSA300_RS03310	302.8473	0.7594325499455039	False	False
SAUSA300_RS03315	181.5352	0.5130940704437317	True	True
SAUSA300_RS03320	186.96794	0.3962290244240382	True	False
SAUSA300_RS03325	179.72168	0.4509497396650996	True	False
SAUSA300_RS03330	199.13972	0.3377265366772926	False	False
SAUSA300_RS03335	223.16574	0.3082477530990069	False	False
SAUSA300_RS03340	218.3161	0.25634795898463364	False	False
SAUSA300_RS03345	257.99973	0.4353804738901246	True	False
SAUSA300_RS03350	252.90004	0.3782426674941177	False	False
SAUSA300_RS03355	251.68701	0.352801470567166	False	False
SAUSA300_RS03360	243.81439	0.31883598311819844	True	False
SAUSA300_RS03365	253.8356	0.27076322569759226	False	False
SAUSA300_RS03370	255.6792	0.40412121515595567	False	False
SAUSA300_RS03375	256.47998	0.30739550730490944	False	False
SAUSA300_RS03380	238.39334	0.4008748739364658	False	False
SAUSA300_RS03390	236.66486	0.3045329733749773	False	False
SAUSA300_RS03395	211.50223	0.23411922602394927	False	False
SAUSA300_RS03400	205.23148	0.3044281119878663	False	False
SAUSA300_RS03405	235.9636	0.4194499777207081	False	False
SAUSA300_RS03410	153.69048	0.5019931097434073	False	False
SAUSA300_RS03415	258.22766	0.3827369733403371	False	False
SAUSA300_RS03420	345.0754	0.5928775466355513	False	False
SAUSA300_RS03425	240.91098	0.2798735995098215	True	False
SAUSA300_RS03430	230.08759	0.24337664078933238	False	False
SAUSA300_RS03435	194.19232	0.3379272909771833	False	False
SAUSA300_RS03445	191.40257	0.3797308204441277	False	False
SAUSA300_RS03450	269.3589	0.40895055442641604	True	False
SAUSA300_RS03455	282.73172	0.4729178720810671	False	False
SAUSA300_RS03460	287.9611	0.42482141503132387	False	False
SAUSA300_RS03465	252.71594	0.28948033418711927	False	False
SAUSA300_RS03470	249.2695	0.36797131747773637	True	False
SAUSA300_RS03475	296.5367	0.5774347856485663	False	False
SAUSA300_RS03480	236.9302	0.34925907507359477	False	False
SAUSA300_RS03485	246.32056	0.26590208747491356	False	False
SAUSA300_RS03490	247.53775	0.23037596286968956	True	False
SAUSA300_RS03495	256.16895	0.39954476295055064	False	False
SAUSA300_RS03505	156.29889	0.6806642365183436	False	False
SAUSA300_RS03510	267.70358	0.43164640230769424	False	False
SAUSA300_RS03515	231.0584	0.2590265678747107	False	False
SAUSA300_RS03520	180.74464	0.41854304826723737	False	False
SAUSA300_RS03525	273.16467	0.4266155377064934	False	False
SAUSA300_RS03530	258.43848	0.28789603899797533	False	False
SAUSA300_RS03540	246.42325	0.29627054366681166	False	False
SAUSA300_RS03545	246.774	0.4400844881985525	False	False
SAUSA300_RS03550	153.5476	0.7735758580153375	False	False
SAUSA300_RS03555	158.62503	0.7897166641840223	False	False
SAUSA300_RS03560	225.46112	0.357721716468064	False	False
SAUSA300_RS03565	228.0508	0.17949972183588603	False	False
SAUSA300_RS03570	220.38425	0.30520948915796176	True	False
SAUSA300_RS03575	206.14494	0.3939086816456521	False	False
SAUSA300_RS03580	249.67226	0.2796751640591652	False	False
SAUSA300_RS03585	240.35428	0.26848450965983245	True	False
SAUSA300_RS03590	239.23619	0.3056750757564684	True	False
SAUSA300_RS03595	239.73769	0.23851246193372805	False	False
SAUSA300_RS03600	260.68265	0.19899110701956713	False	False
SAUSA300_RS03605	219.58812	0.27438099022950796	False	False
SAUSA300_RS03610	251.95999	0.2119537817081636	False	False
SAUSA300_RS03615	252.83917	0.2696914531803651	False	False
SAUSA300_RS03620	250.64102	0.3480383009833346	False	False
SAUSA300_RS03625	210.98282	0.33010098035352897	False	False
SAUSA300_RS03630	242.05794	0.30143626893298237	False	False
SAUSA300_RS03635	290.24313	0.38197501655527843	True	False
SAUSA300_RS03640	307.18506	0.4503678329246458	True	False
SAUSA300_RS03645	228.41681	0.2953487499080086	False	False
SAUSA300_RS03650	278.52615	0.2903491828442022	False	False
SAUSA300_RS03655	242.49736	0.25939925821058785	True	False
SAUSA300_RS03660	263.52634	0.3896692991777216	False	False
SAUSA300_RS03665	282.05096	0.3727184659968786	True	False
SAUSA300_RS03670	273.83575	0.36891009551246556	True	False
SAUSA300_RS03675	285.53854	0.48438733940793	True	False
SAUSA300_RS03685	277.26398	0.36165050517824665	False	False
SAUSA300_RS03690	239.7854	0.3741804913161352	False	False
SAUSA300_RS03695	274.5327	0.3982726851769365	False	False
SAUSA300_RS03700	258.97238	0.14993332377556595	False	False
SAUSA300_RS03705	256.62234	0.2634000144165519	False	False
SAUSA300_RS03710	251.57205	0.23648361180304606	False	False
SAUSA300_RS03715	213.5445	0.3852556666234092	False	False
SAUSA300_RS03720	260.10663	0.2354200992249601	False	False
SAUSA300_RS03725	285.41635	0.30570835930080703	False	False
SAUSA300_RS03730	335.73987	0.575320168862482	False	False
SAUSA300_RS03735	292.88925	0.44124145180137236	False	False
SAUSA300_RS03740	3.6499176	0.6596828050300254	False	False
SAUSA300_RS03745	215.32565	0.36922549121508763	False	False
SAUSA300_RS03750	268.5008	0.30203034691933167	False	False
SAUSA300_RS03755	288.74243	0.43219583651492155	True	False
SAUSA300_RS03760	191.16457	0.6572024701906988	False	False
SAUSA300_RS03765	254.29745	0.2126594251886336	False	False
SAUSA300_RS03770	272.25778	0.31986043243552226	False	False
SAUSA300_RS03775	271.11304	0.35599539317109896	False	False
SAUSA300_RS03785	266.59454	0.351717789906387	False	False
SAUSA300_RS03790	264.2948	0.3196671691964962	False	False
SAUSA300_RS03795	308.75708	0.4792365994045504	False	False
SAUSA300_RS03800	293.6626	0.36946565579106	False	False
SAUSA300_RS03805	231.1514	0.25705399636584625	False	False
SAUSA300_RS03810	255.74437	0.18299775747361294	False	False
SAUSA300_RS03815	241.26364	0.25657560956602	False	False
SAUSA300_RS03825	272.9507	0.4006301565794377	True	False
SAUSA300_RS03830	267.90027	0.26865047587613944	True	False
SAUSA300_RS03835	273.24478	0.30151657138879434	False	False
SAUSA300_RS03840	255.92032	0.36967949798903804	True	False
SAUSA300_RS03845	274.06158	0.3876909250549185	True	False
SAUSA300_RS03850	276.89777	0.40619596169984873	True	False
SAUSA300_RS03865	114.31269	0.6524294083410797	False	False
SAUSA300_RS03870	136.14151	0.7214339547232022	False	False
SAUSA300_RS03875	52.958633	0.7415135317678451	False	False
SAUSA300_RS03880	151.33054	0.728626832229595	False	False
SAUSA300_RS03885	266.4628	0.28079370290718425	False	False
SAUSA300_RS03890	265.36804	0.21254320748477942	False	False
SAUSA300_RS03895	2.7109375	0.5179469885892989	False	False
SAUSA300_RS03900	281.64496	0.22345476243971696	False	False
SAUSA300_RS03905	301.6498	0.45617566020306344	False	False
SAUSA300_RS03910	305.4391	0.3797214032203796	False	False
SAUSA300_RS03915	283.88486	0.31409126168652607	False	False
SAUSA300_RS03920	295.57138	0.34781068837386825	False	False
SAUSA300_RS03925	300.45685	0.40527237862847354	False	False
SAUSA300_RS03930	290.28952	0.2799248997637421	False	False
SAUSA300_RS03935	284.41974	0.2309232718467927	False	False
SAUSA300_RS03940	286.1992	0.3451027096435588	True	False
SAUSA300_RS03945	264.82162	0.28930515827997877	False	False
SAUSA300_RS03950	218.30963	0.39499460465620867	False	False
SAUSA300_RS03955	49.51152	0.7896885529616484	True	True
SAUSA300_RS03960	262.29773	0.2984650511668779	True	False
SAUSA300_RS03965	296.993	0.4225183179778792	True	False
SAUSA300_RS03970	316.92615	0.44123202151866975	False	False
SAUSA300_RS03975	249.88945	0.27823093372134394	False	False
SAUSA300_RS03985	291.29523	0.3296665313867939	False	False
SAUSA300_RS03990	292.44403	0.24539910132063367	False	False
SAUSA300_RS03995	281.85852	0.33369490897060466	False	False
SAUSA300_RS04000	286.74295	0.2712065957239613	True	False
SAUSA300_RS04005	290.918	0.23649117267031564	True	False
SAUSA300_RS04010	290.7398	0.2903207248242522	False	False
SAUSA300_RS04015	285.53827	0.2738900624944351	True	False
SAUSA300_RS04020	288.14627	0.32638430191162615	True	False
SAUSA300_RS04025	291.0167	0.3550059197072671	True	False
SAUSA300_RS04030	322.0734	0.49127117894516004	True	False
SAUSA300_RS04040	288.77826	0.233277207772232	False	False
SAUSA300_RS04045	296.01764	0.2945031252401869	False	False
SAUSA300_RS04050	283.97455	0.3293061684145318	True	False
SAUSA300_RS04060	294.10327	0.28656828489520153	True	False
SAUSA300_RS04065	243.67166	0.3607800756050081	True	False
SAUSA300_RS04070	283.29422	0.2812595219545573	False	False
SAUSA300_RS04075	265.45306	0.31225504274975235	True	False
SAUSA300_RS04080	274.5254	0.3016280935083716	True	False
SAUSA300_RS04085	273.9436	0.24783712866535063	True	False
SAUSA300_RS04090	283.94662	0.29548824476426083	True	False
SAUSA300_RS04095	298.4215	0.3756589554409765	True	False
SAUSA300_RS04100	302.20914	0.3415571336550085	True	False
SAUSA300_RS04105	258.68912	0.34059747819239244	False	False
SAUSA300_RS04110	283.2878	0.16295265874406073	False	False
SAUSA300_RS04115	274.44058	0.27727065075874	False	False
SAUSA300_RS04120	303.4247	0.31771482105970816	False	False
SAUSA300_RS04125	299.6682	0.2330118187034396	False	False
SAUSA300_RS15205	213.74219	0.43238466702484646	False	False
SAUSA300_RS04145	301.62015	0.3503951985808265	False	False
SAUSA300_RS04160	316.38815	0.5938367525523569	False	False
SAUSA300_RS04165	254.30864	0.31608463106042295	False	False
SAUSA300_RS04170	169.56725	0.5368431394611701	False	False
SAUSA300_RS04180	243.68181	0.42702832627543247	True	False
SAUSA300_RS04185	230.49922	0.47431407833723754	False	False
SAUSA300_RS04190	249.76187	0.3222684299168534	False	False
SAUSA300_RS04195	309.6653	0.2923626949063824	True	False
SAUSA300_RS04200	251.44115	0.4786471961768667	False	False
SAUSA300_RS04205	253.01784	0.37761402846342174	False	False
SAUSA300_RS04210	223.26346	0.5211030854803672	False	False
SAUSA300_RS04215	190.9795	0.6173216347642202	False	False
SAUSA300_RS04220	267.89804	0.34907781226446755	False	False
SAUSA300_RS04225	206.25641	0.7082832655818756	False	False
SAUSA300_RS04230	233.01004	0.5577745903520479	False	False
SAUSA300_RS04235	175.28926	0.8107364514322346	False	False
SAUSA300_RS04240	277.40698	0.31543570674954413	True	False
SAUSA300_RS04250	276.21954	0.42330339184431426	False	False
SAUSA300_RS04255	275.85242	0.22335300652785425	False	False
SAUSA300_RS04260	311.77075	0.24273266114583278	False	False
SAUSA300_RS04265	290.34753	0.14645239875739055	True	False
SAUSA300_RS04270	289.01138	0.18069823389621215	False	False
SAUSA300_RS04280	257.92126	0.3324748567288744	False	False
SAUSA300_RS04290	296.26804	0.23111110003329235	False	False
SAUSA300_RS04295	180.33438	0.6767000397354087	False	False
SAUSA300_RS04300	274.88922	0.2372522919321428	False	False
SAUSA300_RS04305	286.29834	0.20876180066062736	False	False
SAUSA300_RS04310	248.17398	0.549848405984719	True	True
SAUSA300_RS04315	285.18597	0.2107001022900448	False	False
SAUSA300_RS04320	296.41492	0.2721344603976159	False	False
SAUSA300_RS04325	289.11765	0.36518215999409687	False	False
SAUSA300_RS04330	267.01956	0.2877188018704611	False	False
SAUSA300_RS04335	280.94955	0.3904840766166693	False	False
SAUSA300_RS04340	346.4337	0.45756853294240984	False	False
SAUSA300_RS04345	250.7425	0.35060406820946505	False	False
SAUSA300_RS15215	244.3537	0.41952666919591963	False	False
SAUSA300_RS04350	288.45148	0.3188566133966344	False	False
SAUSA300_RS04355	253.49258	0.34374094668497207	False	False
SAUSA300_RS04365	267.083	0.2959319096730172	True	False
SAUSA300_RS04370	257.27853	0.3530761439789682	True	False
SAUSA300_RS04375	264.62762	0.28283688521287526	False	False
SAUSA300_RS04380	248.03159	0.40168144152159563	True	False
SAUSA300_RS04385	322.22083	0.36007198905533416	True	False
SAUSA300_RS04390	256.18112	0.3341264036577449	False	False
SAUSA300_RS04395	230.03171	0.4770661615203855	False	False
SAUSA300_RS04400	233.38268	0.5737612489866988	True	True
SAUSA300_RS04405	316.55017	0.2368143070366055	True	False
SAUSA300_RS04410	283.13855	0.24324753434976498	False	False
SAUSA300_RS04415	285.0714	0.2228031458288156	False	False
SAUSA300_RS04420	298.3963	0.20141628713338003	False	False
SAUSA300_RS04425	298.69666	0.30727314426544405	False	False
SAUSA300_RS04430	291.0796	0.3035124440834652	False	False
SAUSA300_RS04445	320.8139	0.293539669275503	False	False
SAUSA300_RS04450	318.25378	0.24267709359548384	True	False
SAUSA300_RS04460	307.67825	0.2536440312670558	True	False
SAUSA300_RS04465	319.8877	0.30812394318075764	True	False
SAUSA300_RS04470	328.3088	0.37079981987364513	True	False
SAUSA300_RS04475	314.98114	0.34481799484830555	True	False
SAUSA300_RS04480	268.91763	0.5137226119030824	False	False
SAUSA300_RS04490	288.28546	0.20533008093909122	True	False
SAUSA300_RS04495	303.22192	0.15674578049394303	False	False
SAUSA300_RS04500	300.58954	0.26125331382085903	True	False
SAUSA300_RS04505	304.15305	0.28530143067748254	True	False
SAUSA300_RS04510	303.6883	0.2187190611394494	True	False
SAUSA300_RS04515	318.4606	0.29323860610897673	True	False
SAUSA300_RS04520	329.52417	0.41408897427020097	True	False
SAUSA300_RS04525	345.59918	0.44967173784232334	False	False
SAUSA300_RS04530	332.69427	0.40905522583120363	True	False
SAUSA300_RS04535	280.9961	0.4905286660222117	False	False
SAUSA300_RS04540	229.74028	0.5191609093136703	False	False
SAUSA300_RS04545	295.7312	0.3348721103779902	False	False
SAUSA300_RS04550	263.2574	0.3741140674625027	False	False
SAUSA300_RS04555	286.90967	0.33432467470863186	True	False
SAUSA300_RS04560	281.33862	0.3294022486370461	False	False
SAUSA300_RS04565	317.25433	0.2597633059421006	False	False
SAUSA300_RS04570	205.43622	0.685672992088351	False	False
SAUSA300_RS04575	203.72858	0.7418704236428427	True	True
SAUSA300_RS04580	299.361	0.3035816514739812	False	False
SAUSA300_RS04585	328.72873	0.29802618035570755	False	False
SAUSA300_RS04590	327.83582	0.43590474988908684	False	False
SAUSA300_RS04595	327.79205	0.30348207145140993	False	False
SAUSA300_RS04600	342.4281	0.45336504275719725	True	False
SAUSA300_RS04605	321.1264	0.3063568101396434	True	False
SAUSA300_RS04610	332.47498	0.41734552189578583	False	False
SAUSA300_RS04615	332.84357	0.3580407511006224	True	False
SAUSA300_RS04620	278.5723	0.32887741683752797	False	False
SAUSA300_RS04625	296.67914	0.3305185036144203	True	False
SAUSA300_RS04630	281.5033	0.46123592049018797	False	False
SAUSA300_RS04635	303.3788	0.25443903275277413	False	False
SAUSA300_RS04640	337.92047	0.3780579989808859	False	False
SAUSA300_RS04645	277.72424	0.377066582687059	True	False
SAUSA300_RS04660	358.3236	0.43704434433696654	False	False
SAUSA300_RS04665	331.86407	0.4605632232023539	False	False
SAUSA300_RS04670	291.24115	0.36218197867096225	False	False
SAUSA300_RS04675	278.91116	0.33370554284929643	False	False
SAUSA300_RS04680	317.8752	0.19729450813284205	False	False
SAUSA300_RS04685	299.2803	0.2750704448066237	False	False
SAUSA300_RS04690	321.01422	0.24265561643207587	True	False
SAUSA300_RS04695	337.9461	0.27189268241791076	False	False
SAUSA300_RS04700	310.4742	0.23201474277461567	True	False
SAUSA300_RS04705	286.46613	0.31266678098231393	False	False
SAUSA300_RS04710	325.26715	0.2578768156787994	True	False
SAUSA300_RS04715	310.74036	0.28076620313269435	True	False
SAUSA300_RS04720	309.2224	0.22820878414651408	False	False
SAUSA300_RS04725	346.35175	0.2569029809653484	False	False
SAUSA300_RS04730	284.06873	0.33704584378419217	True	False
SAUSA300_RS04750	334.6559	0.22695076068103717	False	False
SAUSA300_RS04755	299.25165	0.2898609330960842	False	False
SAUSA300_RS04760	315.296	0.40960651450089475	False	False
SAUSA300_RS04765	286.182	0.328697732167364	False	False
SAUSA300_RS04770	323.4853	0.3038928828455111	True	False
SAUSA300_RS04775	323.1457	0.3147622354869817	True	False
SAUSA300_RS04785	289.6029	0.39681647460370817	False	False
SAUSA300_RS04790	288.03275	0.28916774580875587	True	False
SAUSA300_RS04795	6.429947	0.38652109866633694	False	False
SAUSA300_RS04800	348.88672	0.27812060046494136	True	False
SAUSA300_RS04805	273.05038	0.38167081350013576	True	False
SAUSA300_RS04835	290.6084	0.3605686051240665	True	False
SAUSA300_RS04840	273.97922	0.4423503928349847	True	False
SAUSA300_RS04845	350.45575	0.29467732210170655	True	False
SAUSA300_RS04855	334.76184	0.27133541481838935	True	False
SAUSA300_RS04860	315.14343	0.274491227948775	True	False
SAUSA300_RS04865	333.78705	0.2722542619833358	True	False
SAUSA300_RS04870	304.3511	0.3596576299980519	True	False
SAUSA300_RS04875	313.4372	0.207147294242438	True	False
SAUSA300_RS04880	315.14996	0.27673411352972266	False	False
SAUSA300_RS04885	341.97668	0.3179982518224065	True	False
SAUSA300_RS04890	338.07135	0.26272919594322125	False	False
SAUSA300_RS04895	359.17874	0.25001526952788783	True	False
SAUSA300_RS04900	6.835968	0.39848841333452495	False	False
SAUSA300_RS04905	332.5705	0.25796488258946504	False	False
SAUSA300_RS04910	297.63458	0.4016440294544317	False	False
SAUSA300_RS04915	319.43875	0.5608780030054605	False	False
SAUSA300_RS04920	296.25174	0.42034262436736947	False	False
SAUSA300_RS04925	262.30777	0.4391298668486741	False	False
SAUSA300_RS04930	324.38205	0.30942950658719404	True	False
SAUSA300_RS04935	321.1319	0.2723351915734241	True	False
SAUSA300_RS04940	322.35724	0.19961803382831161	False	False
SAUSA300_RS04945	326.61414	0.18993116532110155	True	False
SAUSA300_RS04950	344.43646	0.22867138030159614	False	False
SAUSA300_RS04955	329.39798	0.19265760772019144	False	False
SAUSA300_RS04960	339.33438	0.22930057288582853	False	False
SAUSA300_RS04965	327.75543	0.36170660669512755	True	False
SAUSA300_RS04970	333.32343	0.2608713280588214	False	False
SAUSA300_RS04990	278.334	0.6471924780343049	True	True
SAUSA300_RS04995	340.42697	0.2526912615565175	True	False
SAUSA300_RS05000	294.29803	0.4694025416083687	True	False
SAUSA300_RS05005	324.50046	0.20368406238713876	True	False
SAUSA300_RS05020	23.49704	0.3572048470876149	False	False
SAUSA300_RS15260	243.73843	0.6401925845683913	False	False
SAUSA300_RS05040	90.664185	0.47022305412879206	False	False
SAUSA300_RS05045	343.611	0.18157616654792194	False	False
SAUSA300_RS05050	115.33276	0.47193368115421785	False	False
SAUSA300_RS05055	20.228378	0.469806918691612	False	False
SAUSA300_RS05065	343.42987	0.35960770893372546	False	False
SAUSA300_RS05070	317.2744	0.26599171131677163	True	False
SAUSA300_RS05075	336.05875	0.3650597176967734	True	False
SAUSA300_RS05080	333.22043	0.3318206357538003	True	False
SAUSA300_RS05085	358.0082	0.3271141990386983	True	False
SAUSA300_RS05090	353.60413	0.3049327378612769	True	False
SAUSA300_RS05095	346.7938	0.2844395680552246	False	False
SAUSA300_RS05100	261.86935	0.5934156324362645	False	False
SAUSA300_RS05105	225.57292	0.6873477897192253	False	False
SAUSA300_RS05110	309.0462	0.5181641460979204	False	False
SAUSA300_RS05115	320.71228	0.3652594956208559	False	False
SAUSA300_RS05120	343.5473	0.23742099854933382	True	False
SAUSA300_RS05125	206.05455	0.579586085021197	False	False
SAUSA300_RS05135	291.7307	0.49501483752899894	True	False
SAUSA300_RS05140	333.50262	0.45672296585786276	False	False
SAUSA300_RS05145	5.377243	0.25113872082383826	True	False
SAUSA300_RS05150	327.33307	0.298875599338253	True	False
SAUSA300_RS05155	348.80328	0.2347423563461211	True	False
SAUSA300_RS05160	65.48556	0.41438635462391166	False	False
SAUSA300_RS05165	88.77753	0.5808661784241314	False	False
SAUSA300_RS05170	85.50942	0.5596077959557086	False	False
SAUSA300_RS05175	62.13984	0.4446748973622592	False	False
SAUSA300_RS05185	44.812454	0.4000656530426837	False	False
SAUSA300_RS05190	359.45905	0.2351183174845575	False	False
SAUSA300_RS05195	73.10571	0.4750205879555055	False	False
SAUSA300_RS05200	325.04022	0.23566297471450168	False	False
SAUSA300_RS05205	226.20169	0.7791584787437181	True	True
SAUSA300_RS05210	274.94095	0.6824727085133778	False	False
SAUSA300_RS05215	279.21918	0.505473065739688	False	False
SAUSA300_RS05220	312.1786	0.3656162317281792	False	False
SAUSA300_RS05225	300.68506	0.526112603136781	False	False
SAUSA300_RS05230	320.3281	0.3200653444199997	False	False
SAUSA300_RS05235	351.95493	0.43540255832827585	True	False
SAUSA300_RS05240	325.63403	0.27975307269619426	False	False
SAUSA300_RS05245	328.77063	0.2780516035754442	False	False
SAUSA300_RS05250	18.068634	0.26460985247063734	False	False
SAUSA300_RS05255	37.466293	0.401205989230892	False	False
SAUSA300_RS05260	358.1277	0.3439591613630017	False	False
SAUSA300_RS05275	340.61273	0.22324958094797193	False	False
SAUSA300_RS05280	340.7298	0.2993726171910964	False	False
SAUSA300_RS05285	300.18387	0.39749889261982646	False	False
SAUSA300_RS05290	343.4205	0.20998731063788553	False	False
SAUSA300_RS05295	16.215149	0.2774038043985729	False	False
SAUSA300_RS05305	350.54352	0.24295670176718243	True	False
SAUSA300_RS05310	350.3576	0.2631969003043125	True	False
SAUSA300_RS05315	17.409317	0.24530173008327083	False	False
SAUSA300_RS05325	358.16367	0.3466902382768439	True	False
SAUSA300_RS05330	7.542328	0.2097885369856658	False	False
SAUSA300_RS05335	352.8349	0.3246532046418169	True	False
SAUSA300_RS05340	336.48236	0.3343917085134624	True	False
SAUSA300_RS05345	338.37408	0.2715609899483147	True	False
SAUSA300_RS05350	359.21652	0.21251335327578785	False	False
SAUSA300_RS05355	27.17186	0.2563438252828841	False	False
SAUSA300_RS05360	45.31166	0.39010142919407537	False	False
SAUSA300_RS05365	59.47325	0.4921043621461599	False	False
SAUSA300_RS05370	3.9881287	0.32215063393096127	False	False
SAUSA300_RS05375	69.68549	0.5026898394903716	False	False
SAUSA300_RS05380	31.421234	0.2410943790238186	True	False
SAUSA300_RS05385	69.72179	0.5728768911570887	True	True
SAUSA300_RS05390	63.127075	0.47655797234896397	False	False
SAUSA300_RS05395	62.048195	0.494058162871352	True	False
SAUSA300_RS05400	27.739105	0.2927036582743566	True	False
SAUSA300_RS05405	315.37143	0.48522917876024974	False	False
SAUSA300_RS05410	32.915802	0.38271751138901244	False	False
SAUSA300_RS05415	319.68896	0.47680958560917897	True	False
SAUSA300_RS05420	340.53302	0.2607946048317561	False	False
SAUSA300_RS05425	284.73367	0.4938479286847938	False	False
SAUSA300_RS05430	4.8354187	0.16132426637754685	False	False
SAUSA300_RS05435	282.2187	0.4876661481318569	False	False
SAUSA300_RS05440	307.79523	0.4656181819668823	True	False
SAUSA300_RS05445	348.66193	0.3511322394400212	False	False
SAUSA300_RS05450	7.500168	0.1909239225519375	False	False
SAUSA300_RS05455	334.66974	0.31221607383499367	False	False
SAUSA300_RS05460	332.70758	0.3437351338077768	False	False
SAUSA300_RS05465	23.536194	0.18216122067686724	False	False
SAUSA300_RS05470	358.94397	0.20516633755647504	False	False
SAUSA300_RS05480	354.1646	0.33881534131369645	True	False
SAUSA300_RS05485	38.616516	0.3651330529540186	False	False
SAUSA300_RS05490	59.259766	0.35537808316712055	False	False
SAUSA300_RS05495	347.85648	0.40368465444271057	False	False
SAUSA300_RS05500	336.5902	0.3337974433515031	False	False
SAUSA300_RS05505	339.5209	0.3397204177914783	True	False
SAUSA300_RS05510	1.6029816	0.2497799135353732	False	False
SAUSA300_RS05515	256.43604	0.5365558539512224	False	False
SAUSA300_RS05520	25.947678	0.21130983215428337	False	False
SAUSA300_RS05530	24.79483	0.2966495263932657	False	False
SAUSA300_RS05535	54.967827	0.40728613028376714	True	False
SAUSA300_RS05540	221.54527	0.519739976254986	False	False
SAUSA300_RS05545	56.84646	0.4424570230979359	False	False
SAUSA300_RS05550	335.36975	0.44818822982483	False	False
SAUSA300_RS05555	10.117081	0.2653157940674673	False	False
SAUSA300_RS05560	32.240005	0.28867309928538964	True	False
SAUSA300_RS05565	94.1494	0.6214894364540495	False	False
SAUSA300_RS05570	74.45316	0.5523176438938026	False	False
SAUSA300_RS05580	32.4767	0.3067059843636332	False	False
SAUSA300_RS05585	22.69545	0.24476502141763762	False	False
SAUSA300_RS05590	21.891754	0.2512113737199066	False	False
SAUSA300_RS05595	323.46246	0.44039855105212145	False	False
SAUSA300_RS05600	256.35583	0.6487210219972991	False	False
SAUSA300_RS05605	23.95346	0.37402973528213806	True	False
SAUSA300_RS05610	2.5382233	0.2412869622929921	True	False
SAUSA300_RS05615	11.5914	0.3100611797418757	True	False
SAUSA300_RS05620	331.55933	0.3596448405403538	False	False
SAUSA300_RS05630	34.247803	0.23357531381404775	True	False
SAUSA300_RS05635	8.1249695	0.24789138948491035	False	False
SAUSA300_RS05640	15.516266	0.20477422085584598	False	False
SAUSA300_RS05645	359.78107	0.4534287424623835	False	False
SAUSA300_RS05650	359.4192	0.2920389152813341	True	False
SAUSA300_RS05655	0.5929413	0.30141789327358204	False	False
SAUSA300_RS05660	357.6692	0.31132572798924446	False	False
SAUSA300_RS05670	156.49588	0.9294297690983161	True	True
SAUSA300_RS05685	121.638596	0.6338506809408248	False	False
SAUSA300_RS05690	93.56081	0.46187992267695904	False	False
SAUSA300_RS05695	105.305855	0.46081642694427105	False	False
SAUSA300_RS05705	118.47786	0.5195470190243786	False	False
