Cell Barcode	UMAP-1	UMAP-2
D5_lib3_bc1_4_bc2_5_bc3_42	-2.3936174	-3.4354866
D5_lib3_bc1_4_bc2_5_bc3_89	-5.575288	1.9896965
D5_lib3_bc1_4_bc2_60_bc3_36	-1.7509415	-3.4189248
D5_lib3_bc1_4_bc2_60_bc3_87	-1.6437922	-3.0277889
D5_lib3_bc1_4_bc2_61_bc3_19	5.6652546	2.3201013
D5_lib3_bc1_4_bc2_62_bc3_21	-4.323949	-3.244892
D5_lib3_bc1_4_bc2_62_bc3_29	-2.6871166	4.580296
D5_lib3_bc1_4_bc2_62_bc3_37	-4.1388	-2.7327306
D5_lib3_bc1_4_bc2_62_bc3_55	2.3057103	4.2851787
D5_lib3_bc1_4_bc2_62_bc3_65	1.3984046	-3.4603777
D5_lib3_bc1_4_bc2_63_bc3_15	-2.7943566	3.945023
D5_lib3_bc1_4_bc2_63_bc3_36	-6.458723	-0.53600883
D5_lib3_bc1_4_bc2_64_bc3_19	-0.8246484	3.7389846
D5_lib3_bc1_4_bc2_64_bc3_33	4.3889303	4.8537164
D5_lib3_bc1_4_bc2_64_bc3_52	-4.795416	-0.5974908
D5_lib3_bc1_4_bc2_65_bc3_21	-5.499291	0.87368774
D5_lib3_bc1_4_bc2_65_bc3_25	2.6624303	1.0647197
D5_lib3_bc1_4_bc2_65_bc3_65	-1.2923944	5.2566457
D5_lib3_bc1_4_bc2_65_bc3_8	-4.9522514	2.2644773
D5_lib3_bc1_4_bc2_66_bc3_81	5.665756	0.13754654
D5_lib3_bc1_4_bc2_67_bc3_29	-4.977525	-3.372682
D5_lib3_bc1_4_bc2_67_bc3_4	5.5398426	1.2301998
D5_lib3_bc1_4_bc2_67_bc3_69	2.627637	4.0603337
D5_lib3_bc1_4_bc2_68_bc3_71	-5.001474	-2.772687
D5_lib3_bc1_4_bc2_68_bc3_92	4.501539	-1.3640115
D5_lib3_bc1_4_bc2_68_bc3_95	5.145851	-3.0144205
D5_lib3_bc1_4_bc2_6_bc3_89	4.6693716	0.8733916
D5_lib3_bc1_4_bc2_70_bc3_41	-2.4460588	-2.1031935
D5_lib3_bc1_4_bc2_70_bc3_42	-4.138406	3.498549
D5_lib3_bc1_4_bc2_70_bc3_48	-3.1060853	3.5900884
D5_lib3_bc1_4_bc2_70_bc3_9	4.6498795	3.0285068
D5_lib3_bc1_4_bc2_70_bc3_91	2.7781959	5.0438046
D5_lib3_bc1_4_bc2_71_bc3_57	6.080536	0.5517249
D5_lib3_bc1_4_bc2_72_bc3_18	-0.6290164	-3.2462263
D5_lib3_bc1_4_bc2_73_bc3_45	-0.834702	-5.737029
D5_lib3_bc1_4_bc2_73_bc3_8	-2.4977434	-4.5314374
D5_lib3_bc1_4_bc2_73_bc3_92	-2.5211587	4.374027
D5_lib3_bc1_4_bc2_73_bc3_95	-4.856001	0.8338995
D5_lib3_bc1_4_bc2_74_bc3_21	-4.661622	-3.3255448
D5_lib3_bc1_4_bc2_74_bc3_60	-0.11095142	-1.8716993
D5_lib3_bc1_4_bc2_75_bc3_29	-1.3562329	-1.5171151
D5_lib3_bc1_4_bc2_75_bc3_48	-3.8176732	-3.4946537
D5_lib3_bc1_4_bc2_76_bc3_78	-2.9216464	-3.54279
D5_lib3_bc1_4_bc2_77_bc3_57	-0.85440207	-3.4072876
D5_lib3_bc1_4_bc2_78_bc3_33	1.1307673	2.8982544
D5_lib3_bc1_4_bc2_78_bc3_77	2.5186758	-1.2181182
D5_lib3_bc1_4_bc2_78_bc3_96	-1.8005075	3.3435597
D5_lib3_bc1_4_bc2_79_bc3_34	1.5902987	-3.5475278
D5_lib3_bc1_4_bc2_7_bc3_53	1.6754694	-3.2457614
D5_lib3_bc1_4_bc2_7_bc3_64	3.3078203	5.2982364
D5_lib3_bc1_4_bc2_7_bc3_94	-4.5853376	1.482492
D5_lib3_bc1_4_bc2_80_bc3_38	4.792486	1.374701
D5_lib3_bc1_4_bc2_80_bc3_79	-0.9249425	4.4580455
D5_lib3_bc1_4_bc2_80_bc3_92	0.01497364	-2.7520773
D5_lib3_bc1_4_bc2_81_bc3_27	-4.1594296	-3.9625056
D5_lib3_bc1_4_bc2_82_bc3_53	-5.4789944	3.18152
D5_lib3_bc1_4_bc2_82_bc3_93	-2.9051032	2.122766
D5_lib3_bc1_4_bc2_84_bc3_48	4.785269	-3.2594924
D5_lib3_bc1_4_bc2_84_bc3_64	-6.2191286	-0.8564272
D5_lib3_bc1_4_bc2_84_bc3_75	2.1543703	3.8090158
D5_lib3_bc1_4_bc2_84_bc3_84	4.855872	-4.3858385
D5_lib3_bc1_4_bc2_85_bc3_19	1.0881076	0.31695414
D5_lib3_bc1_4_bc2_85_bc3_37	5.6381416	0.1489048
D5_lib3_bc1_4_bc2_87_bc3_30	-2.4707067	-1.9350882
D5_lib3_bc1_4_bc2_88_bc3_45	-2.4613805	5.3053203
D5_lib3_bc1_4_bc2_88_bc3_50	3.1417809	-3.1162982
D5_lib3_bc1_4_bc2_88_bc3_54	-2.4479616	5.306744
D5_lib3_bc1_4_bc2_88_bc3_87	3.3155756	-2.8389065
D5_lib3_bc1_4_bc2_89_bc3_27	-4.439396	1.6042905
D5_lib3_bc1_4_bc2_89_bc3_40	0.3915367	-2.8114843
D5_lib3_bc1_4_bc2_89_bc3_46	4.1580143	-4.169606
D5_lib3_bc1_4_bc2_89_bc3_83	-2.3566523	5.59088
D5_lib3_bc1_4_bc2_89_bc3_85	-0.5769968	-5.874803
D5_lib3_bc1_4_bc2_8_bc3_35	2.2113261	5.823914
D5_lib3_bc1_4_bc2_8_bc3_92	-5.6949964	0.047162056
D5_lib3_bc1_4_bc2_90_bc3_23	2.7876716	-5.5671887
D5_lib3_bc1_4_bc2_90_bc3_39	6.064541	0.73778486
D5_lib3_bc1_4_bc2_90_bc3_40	-5.286441	-3.4352775
D5_lib3_bc1_4_bc2_90_bc3_5	-3.8480108	-0.26751852
D5_lib3_bc1_4_bc2_90_bc3_50	-2.3115575	3.401898
D5_lib3_bc1_4_bc2_90_bc3_54	-0.6857333	-5.6766596
D5_lib3_bc1_4_bc2_90_bc3_65	3.3792562	3.4518762
D5_lib3_bc1_4_bc2_90_bc3_90	-0.6464362	5.0868497
D5_lib3_bc1_4_bc2_90_bc3_94	3.2324028	1.2964649
D5_lib3_bc1_4_bc2_91_bc3_50	-4.8121285	1.7114716
D5_lib3_bc1_4_bc2_91_bc3_86	3.5018854	-3.0804448
D5_lib3_bc1_4_bc2_93_bc3_37	-0.7973571	-3.8880582
D5_lib3_bc1_4_bc2_93_bc3_42	4.367527	-3.0143676
D5_lib3_bc1_4_bc2_94_bc3_15	-2.8277183	-3.5386627
D5_lib3_bc1_4_bc2_94_bc3_61	-5.065265	-2.2767098
D5_lib3_bc1_4_bc2_94_bc3_65	4.9783316	-0.0033283234
D5_lib3_bc1_4_bc2_94_bc3_7	-0.6370902	-6.1730404
D5_lib3_bc1_4_bc2_95_bc3_36	5.0164185	-3.048408
D5_lib3_bc1_4_bc2_96_bc3_42	1.5719562	-2.9555516
D5_lib3_bc1_4_bc2_96_bc3_63	0.6367965	-1.8711753
D5_lib3_bc1_4_bc2_9_bc3_32	-0.017090797	5.816687
D5_lib3_bc1_5_bc2_10_bc3_1	-0.89478207	-3.4635625
D5_lib3_bc1_5_bc2_10_bc3_19	3.292098	2.8043165
D5_lib3_bc1_5_bc2_10_bc3_20	2.4755058	5.9756083
D5_lib3_bc1_5_bc2_11_bc3_15	-1.6030195	-4.886368
D5_lib3_bc1_5_bc2_11_bc3_28	-5.8080444	-2.7388706
D5_lib3_bc1_5_bc2_11_bc3_69	2.9473763	2.8267732
D5_lib3_bc1_5_bc2_12_bc3_14	-3.903843	-0.36222363
D5_lib3_bc1_5_bc2_12_bc3_78	5.940401	-1.5653968
D5_lib3_bc1_5_bc2_12_bc3_79	4.3629255	1.4368129
D5_lib3_bc1_5_bc2_13_bc3_14	-1.2868848	-2.7483191
D5_lib3_bc1_5_bc2_13_bc3_52	2.3726878	6.0574527
D5_lib3_bc1_5_bc2_13_bc3_89	2.928155	-3.4785175
D5_lib3_bc1_5_bc2_14_bc3_20	-0.90129375	-4.659501
D5_lib3_bc1_5_bc2_14_bc3_24	0.43455267	-4.9146733
D5_lib3_bc1_5_bc2_14_bc3_79	-6.3672857	-1.7270663
D5_lib3_bc1_5_bc2_16_bc3_62	0.16061258	5.797848
D5_lib3_bc1_5_bc2_16_bc3_79	1.0244784	-2.2497165
D5_lib3_bc1_5_bc2_17_bc3_10	-5.054365	-0.55878353
D5_lib3_bc1_5_bc2_17_bc3_90	-4.2463036	-2.094627
D5_lib3_bc1_5_bc2_18_bc3_17	-2.7688346	3.8976007
D5_lib3_bc1_5_bc2_18_bc3_19	3.1468458	-1.3585544
D5_lib3_bc1_5_bc2_18_bc3_36	2.5286717	-4.49167
D5_lib3_bc1_5_bc2_18_bc3_67	0.92806244	5.7892146
D5_lib3_bc1_5_bc2_1_bc3_66	-5.649172	-2.7613761
D5_lib3_bc1_5_bc2_1_bc3_8	3.0625753	5.0012326
D5_lib3_bc1_5_bc2_1_bc3_9	-2.6595118	-3.9783921
D5_lib3_bc1_5_bc2_20_bc3_11	-0.45372152	-3.466552
D5_lib3_bc1_5_bc2_20_bc3_55	5.5194254	-0.12859964
D5_lib3_bc1_5_bc2_20_bc3_62	-0.37997484	5.6082997
D5_lib3_bc1_5_bc2_20_bc3_75	4.5645847	-1.803787
D5_lib3_bc1_5_bc2_21_bc3_3	-3.255856	-3.0903454
D5_lib3_bc1_5_bc2_21_bc3_39	1.0345097	-5.3682094
D5_lib3_bc1_5_bc2_21_bc3_6	0.2328558	1.6235857
D5_lib3_bc1_5_bc2_22_bc3_5	3.2551146	5.4316726
D5_lib3_bc1_5_bc2_22_bc3_76	3.8117409	-1.8696401
D5_lib3_bc1_5_bc2_23_bc3_45	1.8951497	3.0883045
D5_lib3_bc1_5_bc2_23_bc3_57	-3.0159018	-1.0467005
D5_lib3_bc1_5_bc2_23_bc3_78	-5.7503433	-2.4337785
D5_lib3_bc1_5_bc2_24_bc3_49	-0.55061483	5.2124677
D5_lib3_bc1_5_bc2_24_bc3_78	-2.7261717	-2.3158207
D5_lib3_bc1_5_bc2_25_bc3_45	4.928384	-1.0957992
D5_lib3_bc1_5_bc2_25_bc3_50	4.228505	-1.0380898
D5_lib3_bc1_5_bc2_25_bc3_69	1.448286	-4.3565116
D5_lib3_bc1_5_bc2_26_bc3_82	-4.086553	3.5233436
D5_lib3_bc1_5_bc2_26_bc3_92	4.095642	-3.3466496
D5_lib3_bc1_5_bc2_27_bc3_95	-2.5912259	4.6823945
D5_lib3_bc1_5_bc2_28_bc3_12	-5.4870725	0.70676136
D5_lib3_bc1_5_bc2_28_bc3_35	4.0399933	3.414002
D5_lib3_bc1_5_bc2_28_bc3_76	-4.721366	1.0182638
D5_lib3_bc1_5_bc2_28_bc3_90	3.946597	-5.1048713
D5_lib3_bc1_5_bc2_29_bc3_34	1.5300231	-3.262934
D5_lib3_bc1_5_bc2_29_bc3_38	0.86486053	-3.9618206
D5_lib3_bc1_5_bc2_2_bc3_6	-4.996724	1.1170225
D5_lib3_bc1_5_bc2_31_bc3_30	1.8386636	-4.129893
D5_lib3_bc1_5_bc2_32_bc3_58	-3.1020484	-3.6328137
D5_lib3_bc1_5_bc2_33_bc3_80	-3.9002624	-0.23705864
D5_lib3_bc1_5_bc2_33_bc3_89	-3.3819265	-1.6866684
D5_lib3_bc1_5_bc2_34_bc3_21	2.0770454	6.1913295
D5_lib3_bc1_5_bc2_34_bc3_36	4.488222	4.973062
D5_lib3_bc1_5_bc2_34_bc3_55	-4.0904675	2.542399
D5_lib3_bc1_5_bc2_34_bc3_60	4.135992	0.7491398
D5_lib3_bc1_5_bc2_34_bc3_63	-4.8525195	-3.4258447
D5_lib3_bc1_5_bc2_34_bc3_65	6.0836725	2.1268606
D5_lib3_bc1_5_bc2_35_bc3_65	0.29991865	-4.1495476
D5_lib3_bc1_5_bc2_36_bc3_75	-4.561488	-2.2629511
D5_lib3_bc1_5_bc2_37_bc3_19	-3.649654	-0.9843664
D5_lib3_bc1_5_bc2_37_bc3_49	5.2197714	0.71477175
D5_lib3_bc1_5_bc2_38_bc3_12	-3.9123504	2.5385218
D5_lib3_bc1_5_bc2_38_bc3_4	5.534915	1.3604336
D5_lib3_bc1_5_bc2_38_bc3_54	-4.5770617	3.7836032
D5_lib3_bc1_5_bc2_38_bc3_76	4.6869736	-1.9253902
D5_lib3_bc1_5_bc2_3_bc3_10	4.336254	0.48763704
D5_lib3_bc1_5_bc2_3_bc3_2	-3.5084515	-2.5897598
D5_lib3_bc1_5_bc2_3_bc3_36	-4.9378486	-2.5599043
D5_lib3_bc1_5_bc2_3_bc3_77	-4.442445	-3.8895319
D5_lib3_bc1_5_bc2_40_bc3_16	4.064535	5.3147807
D5_lib3_bc1_5_bc2_40_bc3_38	3.0190115	-1.1276846
D5_lib3_bc1_5_bc2_40_bc3_49	-3.9072213	-2.1134944
D5_lib3_bc1_5_bc2_41_bc3_12	-3.393902	4.293876
D5_lib3_bc1_5_bc2_41_bc3_31	-3.9348083	-2.018506
D5_lib3_bc1_5_bc2_41_bc3_60	2.6104956	-4.0164785
D5_lib3_bc1_5_bc2_41_bc3_7	-5.8155866	-1.5956638
D5_lib3_bc1_5_bc2_43_bc3_55	3.0729332	5.623627
D5_lib3_bc1_5_bc2_44_bc3_80	2.4708815	6.1620507
D5_lib3_bc1_5_bc2_45_bc3_59	-6.209692	-2.1667838
D5_lib3_bc1_5_bc2_45_bc3_69	-3.254415	-1.1578681
D5_lib3_bc1_5_bc2_45_bc3_92	5.4163246	3.4593492
D5_lib3_bc1_5_bc2_46_bc3_88	0.33554888	-1.3076715
D5_lib3_bc1_5_bc2_47_bc3_58	3.4647121	-0.29431438
D5_lib3_bc1_5_bc2_48_bc3_30	1.9547701	-3.0335665
D5_lib3_bc1_5_bc2_48_bc3_49	4.343708	-1.8941748
D5_lib3_bc1_5_bc2_48_bc3_68	-3.1526375	-3.2109072
D5_lib3_bc1_5_bc2_49_bc3_44	2.4704647	5.0981536
D5_lib3_bc1_5_bc2_49_bc3_55	-6.026719	-0.97362757
D5_lib3_bc1_5_bc2_4_bc3_41	-3.5507715	-1.1900194
D5_lib3_bc1_5_bc2_4_bc3_95	-3.8904302	-2.3538883
D5_lib3_bc1_5_bc2_51_bc3_25	3.9096823	-4.9337196
D5_lib3_bc1_5_bc2_51_bc3_4	6.0815077	0.10955238
D5_lib3_bc1_5_bc2_51_bc3_44	4.068328	-1.2093012
D5_lib3_bc1_5_bc2_51_bc3_71	0.8198533	-3.7778935
D5_lib3_bc1_5_bc2_51_bc3_82	-3.4549432	-1.6431267
D5_lib3_bc1_5_bc2_52_bc3_18	-2.6155446	-3.9220617
D5_lib3_bc1_5_bc2_52_bc3_44	-4.429836	4.281862
D5_lib3_bc1_5_bc2_52_bc3_50	-4.6245413	0.6987486
D5_lib3_bc1_5_bc2_52_bc3_77	2.6307387	-3.2758381
D5_lib3_bc1_5_bc2_54_bc3_47	3.34614	3.4185176
D5_lib3_bc1_5_bc2_55_bc3_10	-1.6644502	-4.5759153
D5_lib3_bc1_5_bc2_56_bc3_59	0.34234	0.28889465
D5_lib3_bc1_5_bc2_58_bc3_52	-3.1046455	-3.8583944
D5_lib3_bc1_5_bc2_58_bc3_80	3.948554	1.248291
D5_lib3_bc1_5_bc2_58_bc3_84	-0.2607546	1.0339656
D5_lib3_bc1_5_bc2_59_bc3_11	6.0590763	-2.3916378
D5_lib3_bc1_5_bc2_59_bc3_64	3.7134132	-4.4837494
D5_lib3_bc1_5_bc2_59_bc3_67	4.4367857	4.6117454
D5_lib3_bc1_5_bc2_59_bc3_94	1.0910897	-4.224956
D5_lib3_bc1_5_bc2_5_bc3_81	1.967135	-5.7485757
D5_lib3_bc1_5_bc2_5_bc3_96	-2.9686062	-2.3094547
D5_lib3_bc1_5_bc2_60_bc3_19	-5.026855	1.969871
D5_lib3_bc1_5_bc2_60_bc3_28	1.5263429	5.982981
D5_lib3_bc1_5_bc2_60_bc3_29	-2.9266114	-0.8074055
D5_lib3_bc1_5_bc2_60_bc3_72	-0.4701004	-3.439655
D5_lib3_bc1_5_bc2_61_bc3_2	-4.1232533	-1.3535392
D5_lib3_bc1_5_bc2_61_bc3_6	-1.690392	-2.3217013
D5_lib3_bc1_5_bc2_62_bc3_67	-0.35203552	-3.1609168
D5_lib3_bc1_5_bc2_63_bc3_20	2.9558458	0.99688864
D5_lib3_bc1_5_bc2_63_bc3_36	5.4505863	-0.17932415
D5_lib3_bc1_5_bc2_63_bc3_77	-2.2740204	0.4266925
D5_lib3_bc1_5_bc2_64_bc3_60	-0.7417259	-3.4078317
D5_lib3_bc1_5_bc2_64_bc3_79	-4.049687	2.9782853
D5_lib3_bc1_5_bc2_65_bc3_69	1.7000618	-5.259797
D5_lib3_bc1_5_bc2_66_bc3_12	2.1419988	6.1722417
D5_lib3_bc1_5_bc2_66_bc3_34	-2.9606445	3.8528686
D5_lib3_bc1_5_bc2_66_bc3_52	2.0156593	6.1543145
D5_lib3_bc1_5_bc2_67_bc3_44	-2.7518013	4.47979
D5_lib3_bc1_5_bc2_67_bc3_76	0.7850232	-1.3102753
D5_lib3_bc1_5_bc2_67_bc3_96	4.0733166	-0.29414892
D5_lib3_bc1_5_bc2_68_bc3_24	4.1290865	1.0823627
D5_lib3_bc1_5_bc2_68_bc3_58	3.9307222	0.717258
D5_lib3_bc1_5_bc2_68_bc3_67	-2.8829944	-1.6719072
D5_lib3_bc1_5_bc2_68_bc3_8	-3.413469	-1.6433477
D5_lib3_bc1_5_bc2_6_bc3_27	-2.5044687	-4.047256
D5_lib3_bc1_5_bc2_6_bc3_58	-3.1407208	4.0523963
D5_lib3_bc1_5_bc2_70_bc3_28	-3.1746688	-2.7669406
D5_lib3_bc1_5_bc2_70_bc3_32	2.9288092	2.1180887
D5_lib3_bc1_5_bc2_70_bc3_86	4.526186	0.7996206
D5_lib3_bc1_5_bc2_70_bc3_92	5.2791204	-1.1120067
D5_lib3_bc1_5_bc2_71_bc3_19	-4.3969207	3.857164
D5_lib3_bc1_5_bc2_72_bc3_22	-3.5958722	0.13613605
D5_lib3_bc1_5_bc2_72_bc3_4	1.1895242	-2.448156
D5_lib3_bc1_5_bc2_73_bc3_44	4.8826323	4.613602
D5_lib3_bc1_5_bc2_73_bc3_64	2.5221944	5.5076604
D5_lib3_bc1_5_bc2_73_bc3_68	2.2933903	-2.7500196
D5_lib3_bc1_5_bc2_73_bc3_76	-3.7163987	2.2839642
D5_lib3_bc1_5_bc2_74_bc3_29	-3.0202615	-1.9435554
D5_lib3_bc1_5_bc2_75_bc3_95	-2.704489	-4.212199
D5_lib3_bc1_5_bc2_76_bc3_55	-4.0265446	3.1361175
D5_lib3_bc1_5_bc2_77_bc3_13	-6.529753	-2.4153495
D5_lib3_bc1_5_bc2_77_bc3_3	2.6160226	4.558205
D5_lib3_bc1_5_bc2_77_bc3_44	-1.43853	-4.5554457
D5_lib3_bc1_5_bc2_77_bc3_76	3.3234081	2.9328089
D5_lib3_bc1_5_bc2_77_bc3_96	-1.3591754	-4.170968
D5_lib3_bc1_5_bc2_78_bc3_45	-1.8653221	-4.7012267
D5_lib3_bc1_5_bc2_78_bc3_72	1.8690734	-2.3843
D5_lib3_bc1_5_bc2_79_bc3_41	4.4846973	0.23356676
D5_lib3_bc1_5_bc2_79_bc3_50	-1.3130682	-4.76817
D5_lib3_bc1_5_bc2_7_bc3_27	-3.3898177	-2.9175498
D5_lib3_bc1_5_bc2_80_bc3_76	-3.2639315	-1.9519608
D5_lib3_bc1_5_bc2_81_bc3_25	0.77936316	-4.8050947
D5_lib3_bc1_5_bc2_81_bc3_27	-3.4223175	-0.76555824
D5_lib3_bc1_5_bc2_81_bc3_55	-0.506341	-4.709557
D5_lib3_bc1_5_bc2_82_bc3_37	4.099966	-2.268187
D5_lib3_bc1_5_bc2_82_bc3_68	-3.1042829	2.3298788
D5_lib3_bc1_5_bc2_82_bc3_96	4.468726	-2.2845135
D5_lib3_bc1_5_bc2_83_bc3_46	1.9205766	-3.1432161
D5_lib3_bc1_5_bc2_83_bc3_66	3.9148493	0.5526328
D5_lib3_bc1_5_bc2_83_bc3_78	3.3026657	4.6032205
D5_lib3_bc1_5_bc2_84_bc3_33	-4.219583	-2.9979904
D5_lib3_bc1_5_bc2_84_bc3_58	-2.3427455	-1.4936519
D5_lib3_bc1_5_bc2_85_bc3_12	-3.811563	2.311235
D5_lib3_bc1_5_bc2_85_bc3_44	-0.47182465	1.4586868
D5_lib3_bc1_5_bc2_85_bc3_54	-2.1812584	4.900764
D5_lib3_bc1_5_bc2_85_bc3_8	2.7252574	-3.7487879
D5_lib3_bc1_5_bc2_85_bc3_83	-3.0358176	-3.3021688
D5_lib3_bc1_5_bc2_85_bc3_88	1.7894568	-5.377162
D5_lib3_bc1_5_bc2_87_bc3_24	0.48688555	-5.5846443
D5_lib3_bc1_5_bc2_87_bc3_78	3.7301016	4.5300765
D5_lib3_bc1_5_bc2_88_bc3_16	4.403412	-3.2548447
D5_lib3_bc1_5_bc2_88_bc3_53	2.4632792	-5.0924506
D5_lib3_bc1_5_bc2_89_bc3_30	4.4604635	-4.5780163
D5_lib3_bc1_5_bc2_89_bc3_4	-4.969024	-3.2892914
D5_lib3_bc1_5_bc2_89_bc3_46	-3.2933536	-1.3915708
D5_lib3_bc1_5_bc2_89_bc3_95	-6.30548	-1.2447658
D5_lib3_bc1_5_bc2_90_bc3_63	2.928935	-3.09067
D5_lib3_bc1_5_bc2_90_bc3_71	-3.344914	2.5431685
D5_lib3_bc1_5_bc2_90_bc3_74	-4.219858	1.5922623
D5_lib3_bc1_5_bc2_90_bc3_93	6.4441338	-0.2073698
D5_lib3_bc1_5_bc2_90_bc3_94	1.0200586	-1.1009996
D5_lib3_bc1_5_bc2_91_bc3_7	-0.29969692	-3.5770462
D5_lib3_bc1_5_bc2_92_bc3_5	-3.1476202	-2.9986444
D5_lib3_bc1_5_bc2_92_bc3_94	-0.3146143	-2.5105565
D5_lib3_bc1_5_bc2_94_bc3_4	5.0885506	-0.27628946
D5_lib3_bc1_5_bc2_94_bc3_7	-3.0903275	3.5316014
D5_lib3_bc1_5_bc2_94_bc3_87	0.72178745	-2.8588963
D5_lib3_bc1_5_bc2_95_bc3_52	4.5038166	-2.202908
D5_lib3_bc1_5_bc2_95_bc3_82	4.1605406	-1.9405112
D5_lib3_bc1_5_bc2_96_bc3_70	4.1136503	-2.4490497
D5_lib3_bc1_5_bc2_96_bc3_92	-0.4615574	-5.728767
D5_lib3_bc1_5_bc2_9_bc3_60	2.805069	-4.8938355
D5_lib3_bc1_5_bc2_9_bc3_87	1.204174	-2.1419308
D5_lib3_bc1_6_bc2_10_bc3_10	1.5956168	2.1741223
D5_lib3_bc1_6_bc2_11_bc3_28	-1.3565805	-2.8259363
D5_lib3_bc1_6_bc2_11_bc3_37	-4.786902	-1.1561229
D5_lib3_bc1_6_bc2_11_bc3_76	-5.0659413	-3.465702
D5_lib3_bc1_6_bc2_11_bc3_8	-2.267016	1.473403
D5_lib3_bc1_6_bc2_11_bc3_82	-3.6374407	2.6859207
D5_lib3_bc1_6_bc2_11_bc3_91	1.8577647	-5.8193483
D5_lib3_bc1_6_bc2_11_bc3_92	4.3402605	-3.1601038
D5_lib3_bc1_6_bc2_12_bc3_18	-3.370694	2.7897816
D5_lib3_bc1_6_bc2_12_bc3_26	-0.39845753	2.8269548
D5_lib3_bc1_6_bc2_13_bc3_43	0.5956712	-6.0195913
D5_lib3_bc1_6_bc2_13_bc3_7	5.3997984	-1.7066932
D5_lib3_bc1_6_bc2_14_bc3_28	-4.4346027	-0.47548532
D5_lib3_bc1_6_bc2_14_bc3_37	3.0432444	1.7046928
D5_lib3_bc1_6_bc2_14_bc3_44	-2.2519836	5.871038
D5_lib3_bc1_6_bc2_14_bc3_81	-2.443832	3.8466735
D5_lib3_bc1_6_bc2_15_bc3_18	-2.0737224	-0.8803096
D5_lib3_bc1_6_bc2_15_bc3_58	3.9770145	4.4110904
D5_lib3_bc1_6_bc2_16_bc3_92	-0.7111697	-4.659189
D5_lib3_bc1_6_bc2_17_bc3_34	3.4688406	1.7464938
D5_lib3_bc1_6_bc2_17_bc3_86	4.2048197	1.0129275
D5_lib3_bc1_6_bc2_18_bc3_14	3.746522	-2.1199694
D5_lib3_bc1_6_bc2_18_bc3_24	2.2031164	-2.3864496
D5_lib3_bc1_6_bc2_18_bc3_57	5.0468063	3.1859498
D5_lib3_bc1_6_bc2_18_bc3_74	-4.4112387	3.1501088
D5_lib3_bc1_6_bc2_18_bc3_83	1.9872513	-5.083119
D5_lib3_bc1_6_bc2_19_bc3_8	1.7892599	0.40080452
D5_lib3_bc1_6_bc2_19_bc3_90	-3.1732743	1.3404427
D5_lib3_bc1_6_bc2_20_bc3_53	2.3277621	-4.497695
D5_lib3_bc1_6_bc2_21_bc3_17	-6.086978	0.61080074
D5_lib3_bc1_6_bc2_21_bc3_43	4.5064516	0.9678006
D5_lib3_bc1_6_bc2_21_bc3_45	-2.5455468	4.762956
D5_lib3_bc1_6_bc2_22_bc3_1	-3.1811438	-2.6626785
D5_lib3_bc1_6_bc2_23_bc3_11	-1.8918056	5.6076655
D5_lib3_bc1_6_bc2_23_bc3_89	0.5678754	-4.555286
D5_lib3_bc1_6_bc2_24_bc3_16	-2.5305908	2.572462
D5_lib3_bc1_6_bc2_25_bc3_71	3.905655	4.10702
D5_lib3_bc1_6_bc2_25_bc3_84	-3.9191475	4.2966676
D5_lib3_bc1_6_bc2_26_bc3_33	1.5613823	4.0525985
D5_lib3_bc1_6_bc2_26_bc3_78	-5.444401	-1.4087527
D5_lib3_bc1_6_bc2_27_bc3_65	-2.0253732	5.0894227
D5_lib3_bc1_6_bc2_27_bc3_7	3.2794762	2.042592
D5_lib3_bc1_6_bc2_27_bc3_74	-3.2251267	0.3558812
D5_lib3_bc1_6_bc2_28_bc3_76	-4.924898	-3.2468
D5_lib3_bc1_6_bc2_29_bc3_1	-2.8848941	-3.6787891
D5_lib3_bc1_6_bc2_29_bc3_14	0.4126172	-3.278891
D5_lib3_bc1_6_bc2_29_bc3_69	-4.5202827	3.004414
D5_lib3_bc1_6_bc2_2_bc3_57	-2.842009	5.510239
D5_lib3_bc1_6_bc2_30_bc3_34	0.058555603	-2.9344206
D5_lib3_bc1_6_bc2_30_bc3_42	-4.7680507	2.8864903
D5_lib3_bc1_6_bc2_31_bc3_40	1.2431412	-2.1603074
D5_lib3_bc1_6_bc2_31_bc3_74	-5.5332327	1.7581048
D5_lib3_bc1_6_bc2_32_bc3_11	-4.780825	-0.8793764
D5_lib3_bc1_6_bc2_32_bc3_24	-3.574393	-0.1609478
D5_lib3_bc1_6_bc2_32_bc3_88	5.6726017	-0.952436
D5_lib3_bc1_6_bc2_32_bc3_95	-3.2190099	4.323068
D5_lib3_bc1_6_bc2_33_bc3_17	2.8522725	-0.7391734
D5_lib3_bc1_6_bc2_33_bc3_48	-0.61739254	4.9612393
D5_lib3_bc1_6_bc2_33_bc3_53	-0.33851814	3.1330047
D5_lib3_bc1_6_bc2_34_bc3_27	-5.7726765	-1.5132196
D5_lib3_bc1_6_bc2_34_bc3_28	-0.6112609	2.8125777
D5_lib3_bc1_6_bc2_34_bc3_64	3.7478085	-2.373007
D5_lib3_bc1_6_bc2_35_bc3_22	5.226653	-3.9281204
D5_lib3_bc1_6_bc2_35_bc3_6	-3.149156	2.7567563
D5_lib3_bc1_6_bc2_35_bc3_85	-2.3320506	2.804387
D5_lib3_bc1_6_bc2_36_bc3_49	3.3330965	1.8463435
