Genes	Promoters - promoters upstream of gene	Regulation - transcription units of gene	Transcription Units	Regulation - transcription factor regulators of gene	Accession-1
EG12013	PM0-7861	TU0-7501	TU0-7501	G7072-MONOMER	b2132
G6570	PM0-44753 // PM0-36235	TU0-41673 // TU0-8685	TU0-41673 // TU0-8685	G6569-MONOMER // CPLX0-226	b1112
G0-17107					b4832
G6851		TU0-45193 // TU790 // TU0-13338	TU0-45193 // TU790 // TU0-13338	PD01896 // CPLX0-226 // G7072-MONOMER // CPLX0-7797	b1593
EG10117	PM00015	TU00013	TU00013	MONOMER-48	b0774
EG10118	PM00016	TU00117	TU00117	MONOMER-48	b0775
EG10119		TU00117	TU00117	MONOMER-48	b0777
EG10120		TU00117	TU00117	MONOMER-48	b0778
EG10121		TU00117	TU00117	MONOMER-48	b0776
EG10122	PM0-36255	TU0-8772	TU0-8772		b3412
EG11471		TU0-14050	TU0-14050		b3827
EG11837		TU0-14061	TU0-14061		b3871
EG10123		TU0-14099	TU0-14099		b3973
EG10124		TU0-8773	TU0-8773	G7072-MONOMER	b3551
G7837	PM524	TU0-6484	TU0-6484	G7072-MONOMER	b4149
G0-9561	PM0-10409	TU0-13351	TU0-13351		b4409
G6603	PM0-46215	TU0-42501	TU0-42501	CPLX0-8597	b1163
G6602	PM0-10022	TU0-13158	TU0-13158		b1162
EG10125	PM0-46587 // PM0-9325 // PM00527	TU0-45284 // TU0-14251 // TU00386	TU0-45284 // TU0-14251 // TU00386	PD00288 // PHOSPHO-OMPR	b0435
G6312	PM0-8163	TU0-7783	TU0-7783	PHOSPHO-PHOP // PD00353 // G7072-MONOMER	b0557
EG12168	PM0-9977	TU0-12918	TU0-12918	PD00353	b0401
G7852	PM0-46361	TU0-14156	TU0-14156	G6638-MONOMER	b4189
G6436		TU0-13065	TU0-13065		b0836
G6557	PM0-10017 // PM0-8733 // PM0-8732	TU0-14621 // TU0-8352 // TU0-8351	TU0-14621 // TU0-8352 // TU0-8351	G7619-MONOMER // PD00353 // G7072-MONOMER // EG12386-MONOMER	b1060
EG12006		TU0-13526	TU0-13526		b2125
EG12007		TU0-13526	TU0-13526		b2126
G7942	PM0-46197	TU0-42491	TU0-42491	CPLX0-226 // MONOMER0-4276	b4354
EG10126	PM00494	TU0-6281	TU0-6281	EG12243-MONOMER	b3966
EG10127		TU00246	TU00246	PD00353	b1711
EG10128	PM0-46416	TU0-44193 // TU00246	TU0-44193 // TU00246	PD00353	b1709
EG10129	PM0-46437 // PM0-46436	TU0-44214 // TU0-44213 // TU00246	TU0-44214 // TU0-44213 // TU00246	PD00353	b1710
EG12334		TU0-45264 // TU0-12822	TU0-45264 // TU0-12822		b0158
EG10130		TU0-13196	TU0-13196		b1270
G0-8897	PM0-46590	TU0-45287	TU0-45287		b4806
EG10131	PM0-9793	TU0-14513 // TU00467	TU0-14513 // TU00467	CPLX0-8285 // PD00353 // PHOSPHO-ARCA // PD00288 // PD00436 // EG12243-MONOMER // CPLX0-7852 // PD00406	b4131
EG10132	PM00622	TU00467	TU00467	CPLX0-8285 // PD00353 // PHOSPHO-ARCA // PD00288 // PD00436 // EG12243-MONOMER // CPLX0-7852 // PD00406	b4132
EG10133	PM00159	TU00118	TU00118	CPLX0-8285 // PD00288 // EG12008-MONOMER // PD00519 // PD00436 // CPLX0-7797 // EG12386-MONOMER	b4133
EG11560		TU00247	TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0039
EG11559		TU00247	TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0038
EG11558	PM0-9812	TU0-14529 // TU00247	TU0-14529 // TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0037
EG11557		TU0-14529 // TU00247	TU0-14529 // TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0036
EG12608		TU0-14529 // TU00247	TU0-14529 // TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0035
G6088	PM338	TU141	TU141	PHOSPHO-NARL // PD00288 // CPLX0-226 // CPLX0-7797 // G7072-MONOMER	b0034
EG11561	PM00528	TU00247	TU00247	PD00288 // CPLX0-226 // CPLX0-8062 // PHOSPHO-ARCA // CPLX0-7797	b0040
EG12319	PM0-46557 // PM0-9710	TU0-45255 // TU0-8774	TU0-45255 // TU0-8774	PD00353	b0126
EG10134	PM00151 // PM00017	TU00110 // TU00109	TU00110 // TU00109	CPLX0-7705 // PD01352 // CPLX-123 // EG10694-MONOMER // PC00027 // CPLX0-228 // PHOSPHO-ARCA	b0032
EG10135	PM00319	TU0-6884 // TU00110 // TU00109	TU0-6884 // TU00110 // TU00109	CPLX0-7705 // PD01352 // CPLX-123 // EG10694-MONOMER // PC00027 // CPLX0-228 // PHOSPHO-ARCA	b0033
G7425		TU0-14558 // TU0-13725	TU0-14558 // TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2755
EG12845	PM0-9718	TU0-14558 // TU0-14469 // TU0-13725	TU0-14558 // TU0-14469 // TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2754
EG12634	PM0-46454	TU0-13726	TU0-13726	CPLX0-226	b2761
G7430	PM0-10544	TU0-13725	TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2760
G7429		TU0-13725	TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2759
G7428		TU0-13725	TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2758
G7427	PM0-9859	TU0-14558 // TU0-13725	TU0-14558 // TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2757
G7426		TU0-14558 // TU0-13725	TU0-14558 // TU0-13725	EG11554-MONOMER // CPLX0-8563 // CPLX0-226 // PD00519 // PD00288 // EG12386-MONOMER	b2756
G7084		TU0-13483	TU0-13483		b2004
G7071	PM326	TU0-1342	TU0-1342	CPLX0-2781 // PROTEIN-NRIP // PD00353	b1987
EG12193	PM0-46495 // PM0-46271 // PM0-46270 // PM0-36262 // PM00530	TU0-45195 // TU0-42533 // TU0-42532 // TU0-36443 // TU00387	TU0-45195 // TU0-42533 // TU0-42532 // TU0-36443 // TU00387	CPLX0-7705 // PD00288	b1000
EG12194		TU0-45195 // TU0-42533 // TU0-42532 // TU0-36443 // TU00387	TU0-45195 // TU0-42533 // TU0-42532 // TU0-36443 // TU00387	CPLX0-7705 // PD00288	b0999
EG11714		TU0-42468 // TU0-8599	TU0-42468 // TU0-8599	PHOSPHO-CREB	b3690
EG11726		TU0-36404 // TU0-14026	TU0-36404 // TU0-14026	PHOSPHO-CREB // G7072-MONOMER	b3716
EG11727		TU0-36404 // TU0-14027	TU0-36404 // TU0-14027	G7072-MONOMER	b3717
G7085		TU0-13483	TU0-13483		b2005
EG10136		TU-8393	TU-8393	G7072-MONOMER	b3056
EG12059	PM0-5501	TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2201
EG12058		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2200
EG12057		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2199
EG12169		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2198
EG12055		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2197
EG12054		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2196
EG12053		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2195
EG12052		TU0-5261 // TU363 // TU00305	TU0-5261 // TU363 // TU00305	PHOSPHO-NARL // CPLX0-7797 // CPLX0-6 // PHOSPHO-NARP // CPLX0-3930 // G7072-MONOMER // PD00353	b2194
EG12244	PM0-9588	TU0-13965	TU0-13965	CPLX0-7797 // PD00214	b3518
EG12335	PM0-4741	TU0-4501	TU0-4501	EG12335-MONOMER // G7072-MONOMER	b0162
EG10137	PM1001	TU841	TU841	CPLX0-7756 // CPLX0-7740 // CPLX0-226	b2143
G6971		TU0-13401	TU0-13401		b1785
EG10138	PM00484	TU0-6485	TU0-6485		b3918
EG10139		TU0-14339 // TU0-14609 // TU0-12831 // TU0-14340	TU0-14339 // TU0-14609 // TU0-12831 // TU0-14340		b0175
EG12406	PM0-46366	TU0-13050	TU0-13050	EG12406-MONOMER	b0796
G6936	PM922	TU781	TU781		b1731
EG11531	PM0-46552 // PM603 // PM602	TU0-45251 // TU503 // TU502	TU0-45251 // TU503 // TU502	G7072-MONOMER	b1661
EG11753		TU0-8777	TU0-8777	EG12386-MONOMER	b1216
EG12402		TU00249	TU00249	EG12386-MONOMER	b1217
EG12403	PM0-9702	TU0-14458 // TU00249	TU0-14458 // TU00249	PD04418 // EG12386-MONOMER	b1218
EG10142		TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1736
EG10140	PM183	TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1738
EG10141		TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1737
EG10144		TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1734
EG12198		TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1733
EG10143		TU00248	TU00248	CPLX0-8595 // PD00266 // CPLX0-226 // CPLX0-8258 // PD00353	b1735
EG10146		TU00303	TU00303	CPLX0-7748 // G7072-MONOMER	b1888
EG10147		TU0-1547	TU0-1547	CPLX0-7797 // EG12386-MONOMER	b1883
EG10148		TU0-1547	TU0-1547	CPLX0-7797 // EG12386-MONOMER	b1884
EG10149		TU00303	TU00303	CPLX0-7748 // G7072-MONOMER	b1887
EG10150		TU0-1547	TU0-1547	CPLX0-7797 // EG12386-MONOMER	b1882
EG10151		TU0-1547	TU0-1547	CPLX0-7797 // EG12386-MONOMER	b1881
EG11237	PM0-3321	TU0-3141	TU0-3141	PD00288	b3338
G6370		TU0-13021	TU0-13021	CPLX0-226 // PD00266	b0681
G6371		TU0-13021 // TU0-13022	TU0-13021 // TU0-13022	CPLX0-226 // PD00266	b0682
G0-9382	PM0-9627	TU0-8522	TU0-8522		b4585
G0-17083	PM0-10382	TU0-13021	TU0-13021	CPLX0-226 // PD00266	b4808
G6937	PM0-10248	TU0-8267	TU0-8267	PC00010 // G7072-MONOMER	b1741
EG12096		TU0-1261 // TU00250	TU0-1261 // TU00250	G7072-MONOMER	b4225
EG11250	PM0-1422 // PM0-1421	TU0-1261 // TU00250	TU0-1261 // TU00250	G7072-MONOMER	b4224
EG10155	PM00020 // PM00019	TU00015 // TU00014	TU00015 // TU00014	CPLX0-7639 // CPLX0-226	b2155
G6344	PM0-10377 // PM0-9889	TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0618
G6343		TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0617
G6342		TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0616
G6341		TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0615
G6339		TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0613
G6338		TU0-12998	TU0-12998		b0612
G6340		TU0-14750 // TU0-12999	TU0-14750 // TU0-12999	CPLX0-7797 // CPLX0-226 // PHOSPHO-NARL // PHOSPHO-ARCA // PHOSPHO-DPIA	b0614
EG12331		TU0-12821	TU0-12821		b0155
G6850		TU0-13337	TU0-13337		b1592
EG10156	PM00596 // PM00595 // PM00594	TU00447 // TU00446 // TU00445	TU00447 // TU00446 // TU00445		b0882
EG10157	PM0-46512 // PM00418	TU0-45212 // TU00421	TU0-45212 // TU00421		b2592
EG10158	PM0-9744 // PM00569 // PM00339	TU0-14490 // TU00419 // TU00251	TU0-14490 // TU00419 // TU00251	PD00353	b0437
G6463	PM0-46400	TU0-14357	TU0-14357	PHOSPHO-PHOP // PD00353	b0881
EG10159	PM0-9696	TU0-14490 // TU0-14455 // TU00419 // TU00251	TU0-14490 // TU0-14455 // TU00419 // TU00251	PD00353	b0438
EG11608	PM1023	TU863	TU863	EG12386-MONOMER	b1249
G6406		TU0-13049	TU0-13049		b0789
G6551	PM0-10014	TU0-42664 // TU0-14619 // TU0-13123	TU0-42664 // TU0-14619 // TU0-13123	CPLX0-3930	b1046
EG11265	PM442	TU361	TU361		b0910
G7020		TU0-13443	TU0-13443		b1870
G7021		TU0-13443	TU0-13443		b1871
EG12167	PM341	TU261	TU261	PD00288 // CPLX0-228	b0921
EG11792		TU0-13801	TU0-13801	G7072-MONOMER	b2933
EG11791		TU0-13801	TU0-13801	G7072-MONOMER	b2934
G6268	PM0-8737	TU0-8356	TU0-8356		b0492
G6869		TU0-13352	TU0-13352		b1625
EG10922	PM0-10224	TU0-14228	TU0-14228		b3974
EG11190		TU00293	TU00293	CPLX0-228	b3634
EG12312		TU0-12810	TU0-12810		b0103
G6577		TU0-13142	TU0-13142		b1120
G6349		TU0-13010	TU0-13010	G7072-MONOMER	b0638
EG12150		TU0-8368 // TU00252	TU0-8368 // TU00252	G7072-MONOMER	b1992
EG12151		TU0-8368 // TU00252	TU0-8368 // TU00252	G7072-MONOMER	b1991
EG13238	PM0-8751 // PM0-8750	TU0-8368 // TU00252	TU0-8368 // TU00252	G7072-MONOMER	b1993
EG11326		TU00197	TU00197	CPLX-123 // G7072-MONOMER	b0337
EG11327	PM00278	TU00197	TU00197	CPLX-123 // G7072-MONOMER	b0336
G6246		TU0-12935	TU0-12935		b0446
G6569	PM0-36234	TU0-8684	TU0-8684	CPLX0-226	b1111
G6260	PM172	TU0-3122	TU0-3122	CPLX0-7708	b0484
EG11463	PM00602	TU00455	TU00455		b3816
G7579		TU0-13837	TU0-13837	PHOSPHO-CREB	b3032
EG10160	PM00163	TU00120	TU00120	CPLX0-226 // G7072-MONOMER	b4213
EG12854		TU21	TU21	PD00353 // G7072-MONOMER	b0742
EG10161		TU0-13499	TU0-13499	G7072-MONOMER	b2049
EG10162		TU0-13499	TU0-13499	G7072-MONOMER	b2048
EG10163		TU0-45281 // TU0-3	TU0-45281 // TU0-3	CPLX0-7748	b3911
G7816	PM0-1201	TU0-1041	TU0-1041	CPLX0-7748 // PHOSPHO-HYDG	b4484
G0-16649		TU0-1041	TU0-1041	CPLX0-7748 // PHOSPHO-HYDG	b4716
EG10020	PM0-46584 // PM0-4	TU0-45281 // TU0-3	TU0-45281 // TU0-3	CPLX0-7748	b3912
EG10338	PM0-44353	TU0-12808	TU0-12808	PHOSPHO-PHOB	b0080
EG12209		TU0-8778	TU0-8778		b0624
EG11217	PM0-9728 // PM00603	TU0-14475 // TU00253	TU0-14475 // TU00253	PD00266 // PD00353	b4397
EG11218		TU0-14475 // TU00253	TU0-14475 // TU00253	PD00266 // PD00353	b4398
EG10730		TU0-14475 // TU00253	TU0-14475 // TU00253	PD00266 // PD00353	b4399
EG10145	PM0-10215	TU0-14683 // TU00253	TU0-14683 // TU00253	PHOSPHO-CREB // PD00266 // PD00353	b4400
EG11092					b0240
EG10164	PM0-9556 // PM0-9554 // PM00161	TU0-14398 // TU0-14396 // TU00119	TU0-14398 // TU0-14396 // TU00119	PC00061 // CPLX0-7705 // CPLX0-226	b3357
EG10165	PM00411 // PM00412	TU0-45232 // TU0-4786 // TU0-4782 // TU00483 // TU00482 // TU00481 // TU00480 // TU00479	TU0-45232 // TU0-4786 // TU0-4782 // TU00483 // TU00482 // TU00481 // TU00480 // TU00479	PC00061 // PD00266 // PD01896 // CPLX0-226	b2417
G7454		TU0-13741	TU0-13741		b2810
G7455		TU0-13741	TU0-13741		b2811
EG11489	PM0-46410	TU0-45224 // TU0-42695 // TU00390	TU0-45224 // TU0-42695 // TU00390	MONOMER0-4536 // MONOMER0-4276 // EG11356-MONOMER // CPLX0-7748 // PD01379 // CPLX0-3930	b1042
G6547	PM0-46522 // PM00535	TU0-45224 // TU00390	TU0-45224 // TU00390	MONOMER0-4276 // EG11356-MONOMER // CPLX0-7748 // PD01379 // CPLX0-3930	b1041
G6548	PM0-9794	TU0-45224 // TU0-14514 // TU00390	TU0-45224 // TU0-14514 // TU00390	MONOMER0-4276 // EG11356-MONOMER // CPLX0-7748 // PD01379 // CPLX0-3930	b1043
G6546	PM0-46559 // PM0-46501 // PM0-9649 // PM00536	TU0-45257 // TU0-45201 // TU0-14429 // TU00392	TU0-45257 // TU0-45201 // TU0-14429 // TU00392	MONOMER0-4536 // MONOMER0-4276 // PD00288 // G7571-MONOMER // CPLX0-8597 // PHOSPHO-BASR // EG11356-MONOMER // PC00061 // EG12008-MONOMER // PC00027 // PHOSPHO-RSTA // CPLX0-7748 // PC00084 // PHOSPHO-OMPR // PD01379 // CPLX0-226	b1040
G6545		TU0-45257 // TU0-45201 // TU0-14429 // TU00392	TU0-45257 // TU0-45201 // TU0-14429 // TU00392	MONOMER0-4536 // MONOMER0-4276 // PD00288 // G7571-MONOMER // CPLX0-8597 // PHOSPHO-BASR // EG11356-MONOMER // PC00061 // EG12008-MONOMER // PC00027 // PHOSPHO-RSTA // CPLX0-7748 // PC00084 // PHOSPHO-OMPR // PD01379 // CPLX0-226	b1039
G6544		TU0-45257 // TU0-45201 // TU0-14429 // TU00392	TU0-45257 // TU0-45201 // TU0-14429 // TU00392	MONOMER0-4536 // MONOMER0-4276 // PD00288 // G7571-MONOMER // CPLX0-8597 // PHOSPHO-BASR // EG11356-MONOMER // PC00061 // EG12008-MONOMER // PC00027 // PHOSPHO-RSTA // CPLX0-7748 // PC00084 // PHOSPHO-OMPR // PD01379 // CPLX0-226	b1038
G6543		TU0-45257 // TU0-45201 // TU0-14429 // TU00392	TU0-45257 // TU0-45201 // TU0-14429 // TU00392	MONOMER0-4536 // MONOMER0-4276 // PD00288 // G7571-MONOMER // CPLX0-8597 // PHOSPHO-BASR // EG11356-MONOMER // PC00061 // EG12008-MONOMER // PC00027 // PHOSPHO-RSTA // CPLX0-7748 // PC00084 // PHOSPHO-OMPR // PD01379 // CPLX0-226	b1037
G7329	PM0-46497 // PM327	TU0-45197 // TU0-3982	TU0-45197 // TU0-3982	CPLX0-226 // PD00288 // G7072-MONOMER // PD00353	b2535
EG10166	PM00453 // PM00452	TU0-1582 // TU0-1581	TU0-1582 // TU0-1581	CPLX0-7705 // PD00288	b3556
EG12203	PM0-7322	TU0-6982	TU0-6982	PHOSPHO-HYDG	b1557
EG12204		TU0-14771 // TU0-13422	TU0-14771 // TU0-13422	MONOMER0-4276 // G7072-MONOMER // RPON-MONOMER	b1823
EG11111	PM00597	TU0-6486	TU0-6486	CPLX0-226 // G7571-MONOMER // PD00288	b0880
EG12179	PM0-9886 // PM0-9885	TU0-14576 // TU0-13001	TU0-14576 // TU0-13001	CPLX0-7787 // CPLX0-226	b0623
EG12205		TU0-8779	TU0-8779		b1558
G6511		TU0-6983	TU0-6983		b0990
G6510		TU0-8780	TU0-8780		b0989
G6825	PM0-46201 // PM0-7321	TU0-42493 // TU0-6981	TU0-42493 // TU0-6981	PHOSPHO-BASR // CPLX0-7705	b1552
EG11849	PM0-46395	TU0-42682 // TU0-14069	TU0-42682 // TU0-14069	CPLX0-226 // EG11849-MONOMER	b3884
EG11447	PM0-46519 // PM0-46142 // PM0-46141 // PM0-46140 // PM0-46139 // PM0-10106	TU0-45221 // TU0-42459 // TU0-42458 // TU0-42457 // TU0-42456 // TU0-13716	TU0-45221 // TU0-42459 // TU0-42458 // TU0-42457 // TU0-42456 // TU0-13716		b2696
G0-8785	PM0-5001	TU0-4761	TU0-4761	PC00027 // MONOMER0-1	b4408
G0-8874	PM0-5062	TU0-4822	TU0-4822	CPLX0-226 // MONOMER0-1	b4457
EG10018		TU0-13904	TU0-13904		b3252
EG10167	PM0-7163 // PM0-7162 // PM0-7161	TU0-6823 // TU0-6822 // TU0-6821	TU0-6823 // TU0-6822 // TU0-6821	CPLX0-226	b0598
EG12318	PM0-3304	TU0-3124	TU0-3124	CPLX0-7708	b0123
G6263		TU0-12955	TU0-12955		b0487
G6760		TU0-13272	TU0-13272	G7072-MONOMER	b1449
EG12367		TU0-1821	TU0-1821	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180 // EG11733-MONOMER // G6638-MONOMER	b0575
G6322		TU0-1821	TU0-1821	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180 // EG11733-MONOMER // G6638-MONOMER	b0574
G6320	PM0-2001	TU0-1821	TU0-1821	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180 // EG11733-MONOMER // G6638-MONOMER	b0572
G6321		TU0-1821	TU0-1821	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180 // EG11733-MONOMER // G6638-MONOMER	b0573
G6319	PM0-2002	TU0-1822	TU0-1822	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180	b0571
G6318		TU0-1822	TU0-1822	MONOMER0-4341 // PHOSPHO-PHOB // MONOMER0-4180	b0570
EG12177	PM440	TU359	TU359		b4137
G7024		TU00451	TU00451		b1874
EG10169	PM00629 // PM00403	TU00475 // TU00444	TU00475 // TU00444	CPLX-123 // CPLX0-228	b2313
G6620		TU0-13174	TU0-13174		b1191
EG10170	PM0-9561 // PM0-9560 // PM00023	TU0-14403 // TU0-14402 // TU00016	TU0-14403 // TU0-14402 // TU00016	CPLX0-226	b3806
G0-8878	PM0-46482 // PM0-46481 // PM0-10223	TU0-45185 // TU0-45184 // TU0-13506	TU0-45185 // TU0-45184 // TU0-13506	CPLX0-7748 // CPLX0-226	b4438
EG11653		TU0-14229	TU0-14229		b3807
EG10172		TU0-13253	TU0-13253		b1418
EG12504	PM0-10190	TU0-14159	TU0-14159	PC00027 // PD00288 // CPLX0-226 // G7072-MONOMER // PD00353 // PHOSPHO-ARCA	b4208
EG10173	PM0-3343 // PM0-3342 // PM0-3341 // PM439 // PM00141	TU0-3163 // TU0-3162 // TU0-3161 // TU358 // TU00100	TU0-3163 // TU0-3162 // TU0-3161 // TU358 // TU00100	PC00061 // CPLX0-8075 // PD00288 // G7072-MONOMER // CPLX0-7797 // PHOSPHO-ARCA	b0733
EG10174		TU0-3163 // TU0-3162 // TU0-3161 // TU358 // TU00100	TU0-3163 // TU0-3162 // TU0-3161 // TU358 // TU00100	PC00061 // CPLX0-8075 // PD00288 // G7072-MONOMER // CPLX0-7797 // PHOSPHO-ARCA	b0734
EG10012		TU00254	TU00254	PHOSPHO-NARL // CPLX0-7797 // PHOSPHO-ARCA // PD00353	b0886
EG11405	PM961	TU00254	TU00254	PHOSPHO-NARL // CPLX0-7797 // PHOSPHO-ARCA // PD00353	b0887
G0-10594					b4602
G0-10441		TU0-14366	TU0-14366	G7072-MONOMER	b4515
EG11421	PM00195	TU00143	TU00143	PD00291 // G7072-MONOMER	b0338
EG10175		TU0-14378 // TU00142	TU0-14378 // TU00142	MONOMER0-164 // G7072-MONOMER	b0340
EG10176	PM00194 // PM00194	TU0-14378 // TU00142	TU0-14378 // TU00142	MONOMER0-164 // G7072-MONOMER	b0339
EG10177		TU00142	TU00142	MONOMER0-164 // G7072-MONOMER	b0341
EG10178	PM00142	TU00101	TU00101	CPLX0-7705 // MONOMER0-4341 // MONOMER0-4180 // PC00061 // EG11088-MONOMER // CPLX0-7797 // CPLX0-7639 // EG11544-MONOMER // CPLX0-226 // PHOSPHO-ARCA	b0432
EG10179		TU00101	TU00101	CPLX0-7705 // MONOMER0-4341 // MONOMER0-4180 // PC00061 // EG11088-MONOMER // CPLX0-7797 // CPLX0-7639 // EG11544-MONOMER // CPLX0-226 // PHOSPHO-ARCA	b0431
EG10180		TU00101	TU00101	CPLX0-7705 // MONOMER0-4341 // MONOMER0-4180 // PC00061 // EG11088-MONOMER // CPLX0-7797 // CPLX0-7639 // EG11544-MONOMER // CPLX0-226 // PHOSPHO-ARCA	b0430
EG10181		TU00101	TU00101	CPLX0-7705 // MONOMER0-4341 // MONOMER0-4180 // PC00061 // EG11088-MONOMER // CPLX0-7797 // CPLX0-7639 // EG11544-MONOMER // CPLX0-226 // PHOSPHO-ARCA	b0429
EG10182		TU00101	TU00101	CPLX0-7705 // MONOMER0-4341 // MONOMER0-4180 // PC00061 // EG11088-MONOMER // CPLX0-7797 // CPLX0-7639 // EG11544-MONOMER // CPLX0-226 // PHOSPHO-ARCA	b0428
EG10183		TU00144	TU00144	PD00288 // CPLX0-2781	b2422
EG10184	PM00106	TU00077	TU00077	PHOSPHO-PHOP // PC00040 // PD00353	b1275
EG10185		TU00146	TU00146	CPLX0-2781 // EG12386-MONOMER	b2750
EG10186	PM00198	TU00146	TU00146	CPLX0-2781 // EG12386-MONOMER	b2752
EG10187	PM00454	TU0-6501	TU0-6501	G6745-MONOMER	b3607
EG10188	PM0-1 // PM0-7	TU0-0 // TU0-6 // TU00046	TU0-0 // TU0-6 // TU00046	PC00061 // PD00288 // PC00027 // CPLX0-7705 // CPLX0-226 // CPLX0-7797 // PHOSPHO-NARL // PHOSPHO-NARP	b3368
EG10189	PM0-9791	TU0-14511 // TU00078	TU0-14511 // TU00078	CPLX0-8075 // CPLX0-2781 // PC00027 // EG11649-MONOMER // EG12105-MONOMER // G7072-MONOMER	b2762
EG10190		TU00078	TU00078	CPLX0-2781 // PC00027 // EG11649-MONOMER // EG12105-MONOMER // G7072-MONOMER	b2763
EG10191	PM00107	TU00078	TU00078	CPLX0-2781 // PC00027 // EG11649-MONOMER // EG12105-MONOMER // G7072-MONOMER	b2764
EG10192	PM0-10091 // PM00108	TU0-14642 // TU00079	TU0-14642 // TU00079	PC00040	b2414
EG10193		TU00144	TU00144	PD00288 // CPLX0-2781	b2421
EG10194		TU00146	TU00146	CPLX0-2781 // EG12386-MONOMER	b2751
EG10195	PM00196	TU00144	TU00144	PD00288 // CPLX0-2781	b2425
