Cell Barcode	UMAP-1	UMAP-2
D1_lib3_bc1_31_bc2_2_bc3_36	-5.629532	4.0969877
D1_lib3_bc1_31_bc2_2_bc3_62	-3.9609783	-5.422569
D1_lib3_bc1_31_bc2_30_bc3_34	-2.311078	-4.9691796
D1_lib3_bc1_31_bc2_30_bc3_8	2.2050567	-3.541292
D1_lib3_bc1_31_bc2_31_bc3_80	4.1584134	-3.7458708
D1_lib3_bc1_31_bc2_31_bc3_89	3.175506	3.86697
D1_lib3_bc1_31_bc2_31_bc3_91	-1.1061368	6.660886
D1_lib3_bc1_31_bc2_32_bc3_1	-0.50067234	4.426243
D1_lib3_bc1_31_bc2_32_bc3_3	6.2409797	-0.49277544
D1_lib3_bc1_31_bc2_32_bc3_5	-2.8078442	3.5934277
D1_lib3_bc1_31_bc2_32_bc3_91	0.91623974	2.9772282
D1_lib3_bc1_31_bc2_33_bc3_18	-2.8428204	2.9422588
D1_lib3_bc1_31_bc2_33_bc3_21	-4.380363	1.3230472
D1_lib3_bc1_31_bc2_33_bc3_66	-5.990375	-0.09094906
D1_lib3_bc1_31_bc2_33_bc3_71	-3.943367	2.6043978
D1_lib3_bc1_31_bc2_33_bc3_81	-2.2440648	4.0698376
D1_lib3_bc1_31_bc2_34_bc3_24	5.4456496	-0.46683168
D1_lib3_bc1_31_bc2_34_bc3_6	-5.338559	-1.5046
D1_lib3_bc1_31_bc2_35_bc3_20	1.65418	-5.5170565
D1_lib3_bc1_31_bc2_35_bc3_25	-5.529813	-3.1637397
D1_lib3_bc1_31_bc2_35_bc3_53	-5.204676	-3.1831055
D1_lib3_bc1_31_bc2_35_bc3_67	2.7392774	4.072892
D1_lib3_bc1_31_bc2_35_bc3_69	2.7599587	-3.7319312
D1_lib3_bc1_31_bc2_35_bc3_9	-5.8334756	1.3783684
D1_lib3_bc1_31_bc2_37_bc3_65	3.189242	0.56761026
D1_lib3_bc1_31_bc2_37_bc3_86	-4.07971	1.162952
D1_lib3_bc1_31_bc2_38_bc3_86	-1.5829511	-6.225396
D1_lib3_bc1_31_bc2_39_bc3_67	-1.2098279	4.4159756
D1_lib3_bc1_31_bc2_39_bc3_94	-3.9405422	-4.2062216
D1_lib3_bc1_31_bc2_40_bc3_71	-5.4202824	-4.1510987
D1_lib3_bc1_31_bc2_41_bc3_14	0.13715601	3.552081
D1_lib3_bc1_31_bc2_41_bc3_38	-0.24302769	-6.6772103
D1_lib3_bc1_31_bc2_41_bc3_41	-5.5182314	2.5515785
D1_lib3_bc1_31_bc2_41_bc3_46	-4.3861775	-4.5555677
D1_lib3_bc1_31_bc2_41_bc3_79	-0.50511265	5.957959
D1_lib3_bc1_31_bc2_42_bc3_19	-0.26305676	-4.7778325
D1_lib3_bc1_31_bc2_43_bc3_42	-0.59111786	6.942871
D1_lib3_bc1_31_bc2_44_bc3_58	6.1669974	2.9374018
D1_lib3_bc1_31_bc2_45_bc3_78	-5.4072337	0.4586935
D1_lib3_bc1_31_bc2_45_bc3_80	-7.160861	1.2283812
D1_lib3_bc1_31_bc2_45_bc3_90	-2.4484727	2.825595
D1_lib3_bc1_31_bc2_45_bc3_91	4.4227805	0.3327241
D1_lib3_bc1_31_bc2_46_bc3_24	3.2079206	3.8948822
D1_lib3_bc1_31_bc2_46_bc3_47	-6.35256	-1.2621002
D1_lib3_bc1_31_bc2_46_bc3_8	6.076013	-2.1727893
D1_lib3_bc1_31_bc2_47_bc3_63	1.6527009	-7.0114403
D1_lib3_bc1_31_bc2_48_bc3_30	4.0895295	1.903007
D1_lib3_bc1_31_bc2_48_bc3_4	0.36324167	3.6790438
D1_lib3_bc1_31_bc2_48_bc3_90	-4.9912314	0.3394251
D1_lib3_bc1_31_bc2_49_bc3_7	-5.394362	-2.2954462
D1_lib3_bc1_31_bc2_49_bc3_82	-6.088923	-1.5245299
D1_lib3_bc1_31_bc2_4_bc3_13	-0.03133726	-5.70108
D1_lib3_bc1_31_bc2_4_bc3_22	4.4514174	-3.4327376
D1_lib3_bc1_31_bc2_4_bc3_32	-1.5618763	2.2861395
D1_lib3_bc1_31_bc2_4_bc3_79	1.2829132	7.1846447
D1_lib3_bc1_31_bc2_50_bc3_95	2.1382923	5.158724
D1_lib3_bc1_31_bc2_51_bc3_25	-1.8150411	-6.9932785
D1_lib3_bc1_31_bc2_53_bc3_1	-4.552937	4.89627
D1_lib3_bc1_31_bc2_53_bc3_51	-2.861905	-5.7877717
D1_lib3_bc1_31_bc2_54_bc3_91	-4.5961833	0.11197615
D1_lib3_bc1_31_bc2_56_bc3_69	-2.5332286	5.061536
D1_lib3_bc1_31_bc2_56_bc3_95	4.987637	-0.4975133
D1_lib3_bc1_31_bc2_57_bc3_66	-6.1319985	0.7910595
D1_lib3_bc1_31_bc2_58_bc3_26	2.4599533	-4.4329658
D1_lib3_bc1_31_bc2_58_bc3_30	2.2128906	5.334399
D1_lib3_bc1_31_bc2_58_bc3_55	3.6307998	4.750309
D1_lib3_bc1_31_bc2_58_bc3_81	3.46075	-5.1932926
D1_lib3_bc1_31_bc2_58_bc3_89	-1.1547456	-6.6597495
D1_lib3_bc1_31_bc2_59_bc3_22	-5.7402587	0.52517366
D1_lib3_bc1_31_bc2_5_bc3_80	-2.9301462	4.760539
D1_lib3_bc1_31_bc2_5_bc3_82	-6.2185326	-2.2272322
D1_lib3_bc1_31_bc2_60_bc3_52	-1.9931083	3.6515684
D1_lib3_bc1_31_bc2_62_bc3_91	-5.7587266	-3.3333344
D1_lib3_bc1_31_bc2_63_bc3_42	-5.5540805	0.36907053
D1_lib3_bc1_31_bc2_63_bc3_44	2.7406983	3.754897
D1_lib3_bc1_31_bc2_63_bc3_72	-6.023048	-2.5378718
D1_lib3_bc1_31_bc2_65_bc3_40	-0.995965	-2.934958
D1_lib3_bc1_31_bc2_65_bc3_78	6.913482	0.634676
D1_lib3_bc1_31_bc2_66_bc3_27	-5.67208	1.7993069
D1_lib3_bc1_31_bc2_66_bc3_63	-4.4811172	1.1382523
D1_lib3_bc1_31_bc2_66_bc3_72	2.8335853	1.2949042
D1_lib3_bc1_31_bc2_68_bc3_28	-3.201703	5.5609083
D1_lib3_bc1_31_bc2_69_bc3_8	2.2984853	3.6098642
D1_lib3_bc1_31_bc2_6_bc3_42	5.642981	-4.2698836
D1_lib3_bc1_31_bc2_6_bc3_47	6.414267	1.7013359
D1_lib3_bc1_31_bc2_6_bc3_90	7.072355	0.478539
D1_lib3_bc1_31_bc2_70_bc3_14	-4.9698935	-4.464102
D1_lib3_bc1_31_bc2_70_bc3_47	-1.8340111	3.9426374
D1_lib3_bc1_31_bc2_70_bc3_84	-4.511913	4.487796
D1_lib3_bc1_31_bc2_72_bc3_22	-1.3270202	-4.2195187
D1_lib3_bc1_31_bc2_73_bc3_57	6.9169145	0.44121408
D1_lib3_bc1_31_bc2_74_bc3_2	-3.1978548	3.300539
D1_lib3_bc1_31_bc2_74_bc3_20	3.230948	4.520775
D1_lib3_bc1_31_bc2_74_bc3_47	-4.7641377	-4.074793
D1_lib3_bc1_31_bc2_75_bc3_20	1.6323929	-5.7600603
D1_lib3_bc1_31_bc2_75_bc3_22	1.8737569	-4.191635
D1_lib3_bc1_31_bc2_75_bc3_36	-3.4985967	3.337037
D1_lib3_bc1_31_bc2_75_bc3_76	4.6913114	-4.3853273
D1_lib3_bc1_31_bc2_76_bc3_3	1.0681181	2.821972
D1_lib3_bc1_31_bc2_77_bc3_43	-4.433902	-4.8980284
D1_lib3_bc1_31_bc2_77_bc3_64	0.20454264	-4.5169783
D1_lib3_bc1_31_bc2_77_bc3_75	1.7710743	-4.4298344
D1_lib3_bc1_31_bc2_79_bc3_61	-2.0601723	-5.057602
D1_lib3_bc1_31_bc2_7_bc3_33	-1.4806955	4.9471903
D1_lib3_bc1_31_bc2_7_bc3_86	4.122536	-0.10069418
D1_lib3_bc1_31_bc2_80_bc3_29	-6.044027	-0.8654032
D1_lib3_bc1_31_bc2_81_bc3_17	1.675282	3.288787
D1_lib3_bc1_31_bc2_81_bc3_79	-5.754482	1.8406758
D1_lib3_bc1_31_bc2_82_bc3_26	3.8304744	-5.2109647
D1_lib3_bc1_31_bc2_82_bc3_54	0.97981834	4.1722317
D1_lib3_bc1_31_bc2_83_bc3_11	-4.021554	-4.802725
D1_lib3_bc1_31_bc2_83_bc3_13	-4.2718353	-5.0545993
D1_lib3_bc1_31_bc2_83_bc3_3	4.2877507	-4.5548215
D1_lib3_bc1_31_bc2_84_bc3_12	-4.953391	1.0821643
D1_lib3_bc1_31_bc2_84_bc3_62	6.523236	-0.20037317
D1_lib3_bc1_31_bc2_87_bc3_70	1.1474214	2.8514643
D1_lib3_bc1_31_bc2_88_bc3_31	-6.8964376	2.312523
D1_lib3_bc1_31_bc2_88_bc3_52	5.789925	-1.6154056
D1_lib3_bc1_31_bc2_88_bc3_56	4.2165246	2.8909407
D1_lib3_bc1_31_bc2_89_bc3_72	2.6072607	3.3819485
D1_lib3_bc1_31_bc2_89_bc3_87	-2.1393874	-6.0188575
D1_lib3_bc1_31_bc2_89_bc3_94	-6.904872	0.543592
D1_lib3_bc1_31_bc2_8_bc3_18	5.8465543	2.0677466
D1_lib3_bc1_31_bc2_8_bc3_51	5.465551	3.5307455
D1_lib3_bc1_31_bc2_8_bc3_70	-1.4336467	4.4791994
D1_lib3_bc1_31_bc2_90_bc3_37	-4.6324253	1.930788
D1_lib3_bc1_31_bc2_90_bc3_42	1.9872036	4.9243355
D1_lib3_bc1_31_bc2_91_bc3_31	6.5198255	-0.23923445
D1_lib3_bc1_31_bc2_91_bc3_78	1.2952652	5.649255
D1_lib3_bc1_31_bc2_93_bc3_11	3.6322951	-2.6614783
D1_lib3_bc1_31_bc2_93_bc3_18	2.912539	1.7985616
D1_lib3_bc1_31_bc2_93_bc3_36	5.80938	0.37193394
D1_lib3_bc1_31_bc2_93_bc3_37	3.291203	5.346175
D1_lib3_bc1_31_bc2_93_bc3_70	-3.8194191	-5.470385
D1_lib3_bc1_31_bc2_94_bc3_77	-4.247287	-4.50919
D1_lib3_bc1_31_bc2_95_bc3_24	-4.4619927	-4.599625
D1_lib3_bc1_31_bc2_95_bc3_88	-0.042212486	-5.153987
D1_lib3_bc1_31_bc2_96_bc3_18	-5.7455006	1.9342804
D1_lib3_bc1_31_bc2_96_bc3_88	-4.6513286	1.944004
D1_lib3_bc1_31_bc2_9_bc3_20	-4.8675	-0.4421053
D1_lib3_bc1_31_bc2_9_bc3_63	2.2056236	3.1008854
D1_lib3_bc1_31_bc2_9_bc3_66	-3.2935867	1.820725
D1_lib3_bc1_31_bc2_9_bc3_77	-5.0885186	-4.1134453
D1_lib3_bc1_32_bc2_10_bc3_27	1.4910374	-4.414885
D1_lib3_bc1_32_bc2_10_bc3_56	-3.3184342	3.470415
D1_lib3_bc1_32_bc2_12_bc3_4	3.767035	3.8743448
D1_lib3_bc1_32_bc2_12_bc3_45	3.897468	-4.5605345
D1_lib3_bc1_32_bc2_12_bc3_46	-4.5740685	3.4953728
D1_lib3_bc1_32_bc2_12_bc3_55	-2.3544	-5.1280947
D1_lib3_bc1_32_bc2_14_bc3_9	-0.5276685	-3.0514054
D1_lib3_bc1_32_bc2_16_bc3_35	-0.42331648	3.5218134
D1_lib3_bc1_32_bc2_16_bc3_63	-3.4304543	5.2754345
D1_lib3_bc1_32_bc2_17_bc3_19	-6.469118	2.465931
D1_lib3_bc1_32_bc2_17_bc3_29	1.1201954	-6.5410895
D1_lib3_bc1_32_bc2_17_bc3_77	-5.9521832	2.3967085
D1_lib3_bc1_32_bc2_17_bc3_9	-1.5900979	2.3746614
D1_lib3_bc1_32_bc2_18_bc3_71	-5.087318	-3.4425867
D1_lib3_bc1_32_bc2_19_bc3_20	-1.6432407	4.229661
D1_lib3_bc1_32_bc2_20_bc3_19	5.8868937	-2.0991507
D1_lib3_bc1_32_bc2_21_bc3_55	2.6747212	3.585926
D1_lib3_bc1_32_bc2_23_bc3_76	4.915916	-3.8999174
D1_lib3_bc1_32_bc2_23_bc3_86	0.77994967	3.409669
D1_lib3_bc1_32_bc2_24_bc3_21	-3.66735	3.1130543
D1_lib3_bc1_32_bc2_24_bc3_42	2.3768663	1.642684
D1_lib3_bc1_32_bc2_25_bc3_6	-3.3111327	2.2382326
D1_lib3_bc1_32_bc2_27_bc3_82	-6.226935	1.8919344
D1_lib3_bc1_32_bc2_28_bc3_12	5.185412	0.8418851
D1_lib3_bc1_32_bc2_29_bc3_63	-2.9640636	2.8028593
D1_lib3_bc1_32_bc2_2_bc3_55	4.6632476	-2.2132056
D1_lib3_bc1_32_bc2_2_bc3_7	4.632797	-4.5580387
D1_lib3_bc1_32_bc2_2_bc3_91	3.2522378	4.874838
D1_lib3_bc1_32_bc2_30_bc3_30	4.153094	-4.4625025
D1_lib3_bc1_32_bc2_31_bc3_62	0.27342367	-5.5719867
D1_lib3_bc1_32_bc2_32_bc3_13	-4.9303226	0.9868984
D1_lib3_bc1_32_bc2_33_bc3_71	-6.3651147	0.18355608
D1_lib3_bc1_32_bc2_35_bc3_16	3.011705	-4.711855
D1_lib3_bc1_32_bc2_35_bc3_52	-1.346992	-6.2393656
D1_lib3_bc1_32_bc2_35_bc3_65	-1.3624516	4.362029
D1_lib3_bc1_32_bc2_35_bc3_68	-5.1959085	0.37304163
D1_lib3_bc1_32_bc2_35_bc3_88	-6.391659	1.6953502
D1_lib3_bc1_32_bc2_36_bc3_42	5.268336	-2.253599
D1_lib3_bc1_32_bc2_36_bc3_60	-4.9577727	2.7795439
D1_lib3_bc1_32_bc2_36_bc3_74	-1.8023467	-6.7457056
D1_lib3_bc1_32_bc2_37_bc3_12	2.5820756	-2.7584133
D1_lib3_bc1_32_bc2_37_bc3_38	-4.459925	1.0858679
D1_lib3_bc1_32_bc2_37_bc3_67	-1.8493681	2.1389265
D1_lib3_bc1_32_bc2_37_bc3_78	-5.4050455	-0.7340431
D1_lib3_bc1_32_bc2_38_bc3_50	-0.13169146	4.161063
D1_lib3_bc1_32_bc2_39_bc3_37	1.2985907	5.632964
D1_lib3_bc1_32_bc2_39_bc3_84	-5.6641507	-2.4445393
D1_lib3_bc1_32_bc2_39_bc3_87	5.2513213	-4.657107
D1_lib3_bc1_32_bc2_3_bc3_43	-5.0949674	4.619132
D1_lib3_bc1_32_bc2_3_bc3_6	-6.102625	-0.1988101
D1_lib3_bc1_32_bc2_40_bc3_26	-2.654231	4.349945
D1_lib3_bc1_32_bc2_40_bc3_33	-1.599261	-6.161325
D1_lib3_bc1_32_bc2_40_bc3_57	-6.1172147	1.1081548
D1_lib3_bc1_32_bc2_41_bc3_77	-5.8208714	0.55139256
D1_lib3_bc1_32_bc2_42_bc3_19	2.5799575	-4.521355
D1_lib3_bc1_32_bc2_42_bc3_56	-5.6612144	1.9614458
D1_lib3_bc1_32_bc2_42_bc3_71	5.3655105	3.675766
D1_lib3_bc1_32_bc2_42_bc3_79	0.38021278	-5.4285364
D1_lib3_bc1_32_bc2_44_bc3_27	-4.303452	0.82458305
D1_lib3_bc1_32_bc2_44_bc3_54	2.1655674	5.7840443
D1_lib3_bc1_32_bc2_45_bc3_96	4.6594167	-0.7707739
D1_lib3_bc1_32_bc2_48_bc3_75	2.6139932	-6.4881916
D1_lib3_bc1_32_bc2_48_bc3_76	-2.0096784	-3.8260953
D1_lib3_bc1_32_bc2_48_bc3_79	-6.237487	1.0241437
D1_lib3_bc1_32_bc2_48_bc3_90	1.1560006	2.6937618
D1_lib3_bc1_32_bc2_49_bc3_57	-5.93701	-2.379326
D1_lib3_bc1_32_bc2_4_bc3_27	5.582377	-3.1990552
D1_lib3_bc1_32_bc2_52_bc3_35	3.8833604	2.9314985
D1_lib3_bc1_32_bc2_52_bc3_69	0.19535637	-3.8239074
D1_lib3_bc1_32_bc2_52_bc3_93	-3.5004134	3.8066902
D1_lib3_bc1_32_bc2_54_bc3_19	1.0254607	2.9997005
D1_lib3_bc1_32_bc2_54_bc3_43	-2.5332043	-5.3811207
D1_lib3_bc1_32_bc2_55_bc3_28	-5.4440646	1.5514073
D1_lib3_bc1_32_bc2_55_bc3_31	5.4696155	-1.8566546
D1_lib3_bc1_32_bc2_55_bc3_55	-3.169526	2.9281864
D1_lib3_bc1_32_bc2_55_bc3_68	5.25664	-2.1787703
D1_lib3_bc1_32_bc2_55_bc3_96	5.8082347	-1.7825446
D1_lib3_bc1_32_bc2_56_bc3_18	4.6277328	1.2967749
D1_lib3_bc1_32_bc2_57_bc3_11	-4.849346	0.79596996
D1_lib3_bc1_32_bc2_57_bc3_40	-3.3455439	2.9914846
D1_lib3_bc1_32_bc2_57_bc3_49	-2.8364022	-4.6621795
D1_lib3_bc1_32_bc2_57_bc3_94	-2.580216	2.7710428
D1_lib3_bc1_32_bc2_58_bc3_20	5.8908076	2.0551405
D1_lib3_bc1_32_bc2_58_bc3_41	3.1919818	-2.343421
D1_lib3_bc1_32_bc2_59_bc3_20	4.6070704	0.008906841
D1_lib3_bc1_32_bc2_59_bc3_53	4.0809665	4.6243715
D1_lib3_bc1_32_bc2_59_bc3_75	3.9119325	-6.037504
D1_lib3_bc1_32_bc2_5_bc3_41	-4.9717917	1.0804343
D1_lib3_bc1_32_bc2_60_bc3_27	4.3773246	3.280161
D1_lib3_bc1_32_bc2_60_bc3_65	-3.6095874	4.2114315
D1_lib3_bc1_32_bc2_61_bc3_17	3.8783555	0.6034231
D1_lib3_bc1_32_bc2_62_bc3_19	-1.7486835	5.529233
D1_lib3_bc1_32_bc2_62_bc3_27	1.478353	6.4417343
D1_lib3_bc1_32_bc2_62_bc3_74	3.2857537	-3.9044876
D1_lib3_bc1_32_bc2_63_bc3_44	3.7222667	-1.9326291
D1_lib3_bc1_32_bc2_63_bc3_93	-6.762336	0.38584137
D1_lib3_bc1_32_bc2_64_bc3_18	-2.3406582	-4.857207
D1_lib3_bc1_32_bc2_64_bc3_45	4.1180186	5.4781733
D1_lib3_bc1_32_bc2_64_bc3_63	2.5027637	-6.029752
D1_lib3_bc1_32_bc2_65_bc3_66	-2.3412893	2.9775972
D1_lib3_bc1_32_bc2_65_bc3_7	-2.7129145	5.41663
D1_lib3_bc1_32_bc2_65_bc3_89	-5.1522627	0.24397612
D1_lib3_bc1_32_bc2_66_bc3_4	5.071367	4.693078
D1_lib3_bc1_32_bc2_66_bc3_48	-5.3164577	1.6144109
D1_lib3_bc1_32_bc2_68_bc3_65	0.8927498	-5.2135515
D1_lib3_bc1_32_bc2_69_bc3_13	3.3110185	0.039301395
D1_lib3_bc1_32_bc2_69_bc3_17	-3.4371433	3.8632946
D1_lib3_bc1_32_bc2_69_bc3_46	5.739426	-4.215108
D1_lib3_bc1_32_bc2_69_bc3_55	-2.1203446	4.961241
D1_lib3_bc1_32_bc2_69_bc3_69	-5.680971	-2.257515
D1_lib3_bc1_32_bc2_69_bc3_92	-3.1416695	5.876506
D1_lib3_bc1_32_bc2_70_bc3_9	5.289228	3.998456
D1_lib3_bc1_32_bc2_72_bc3_91	-5.590728	-2.1607528
D1_lib3_bc1_32_bc2_74_bc3_41	-1.8160968	3.3677673
D1_lib3_bc1_32_bc2_74_bc3_5	5.6890254	3.4337873
D1_lib3_bc1_32_bc2_74_bc3_6	4.4076133	-4.011123
D1_lib3_bc1_32_bc2_74_bc3_63	2.177372	4.9050636
D1_lib3_bc1_32_bc2_74_bc3_67	-2.4115567	-5.249152
D1_lib3_bc1_32_bc2_75_bc3_34	3.8560996	-3.8789608
D1_lib3_bc1_32_bc2_75_bc3_77	6.0015006	1.0400963
D1_lib3_bc1_32_bc2_77_bc3_21	-2.8243449	3.6821203
D1_lib3_bc1_32_bc2_77_bc3_41	2.3570852	-3.2833028
D1_lib3_bc1_32_bc2_78_bc3_2	-5.04847	-3.9959702
D1_lib3_bc1_32_bc2_78_bc3_44	2.5920992	3.499342
D1_lib3_bc1_32_bc2_7_bc3_60	-0.037306786	6.4728146
D1_lib3_bc1_32_bc2_7_bc3_83	-1.9548354	3.9021273
D1_lib3_bc1_32_bc2_7_bc3_86	-1.2744045	-4.532197
D1_lib3_bc1_32_bc2_80_bc3_34	-5.2651033	0.7946882
D1_lib3_bc1_32_bc2_80_bc3_5	-1.2742872	3.0520697
D1_lib3_bc1_32_bc2_81_bc3_96	5.572554	-4.9175053
D1_lib3_bc1_32_bc2_82_bc3_96	-3.4057202	2.5814743
D1_lib3_bc1_32_bc2_83_bc3_36	-4.9786944	2.7984543
D1_lib3_bc1_32_bc2_83_bc3_61	0.48127222	-4.2410107
D1_lib3_bc1_32_bc2_83_bc3_72	4.924788	-4.785557
D1_lib3_bc1_32_bc2_83_bc3_84	2.2251186	-4.188915
D1_lib3_bc1_32_bc2_83_bc3_85	-2.5314114	-3.7042043
D1_lib3_bc1_32_bc2_84_bc3_67	1.9569569	3.8368397
D1_lib3_bc1_32_bc2_84_bc3_85	-3.3487196	-3.4594996
D1_lib3_bc1_32_bc2_84_bc3_88	-5.8738236	-1.8585436
D1_lib3_bc1_32_bc2_85_bc3_48	2.3238358	-4.986859
D1_lib3_bc1_32_bc2_85_bc3_79	-4.2775598	3.290619
D1_lib3_bc1_32_bc2_86_bc3_40	1.548842	-3.9822335
D1_lib3_bc1_32_bc2_87_bc3_15	-4.40598	2.6979265
D1_lib3_bc1_32_bc2_87_bc3_16	-1.1143804	6.5904284
D1_lib3_bc1_32_bc2_87_bc3_18	-1.57458	-5.049657
D1_lib3_bc1_32_bc2_87_bc3_36	2.0527644	4.6307125
D1_lib3_bc1_32_bc2_87_bc3_85	-5.907441	-1.4603381
D1_lib3_bc1_32_bc2_87_bc3_89	-1.0924587	-6.7966876
D1_lib3_bc1_32_bc2_88_bc3_31	-4.4060693	-1.6137877
D1_lib3_bc1_32_bc2_88_bc3_69	-5.3231554	-2.88363
D1_lib3_bc1_32_bc2_89_bc3_20	-6.029525	2.2188754
D1_lib3_bc1_32_bc2_89_bc3_54	2.093698	5.7104445
D1_lib3_bc1_32_bc2_89_bc3_69	-5.363419	-1.3404641
D1_lib3_bc1_32_bc2_89_bc3_71	3.9180713	-5.7922115
D1_lib3_bc1_32_bc2_8_bc3_2	2.8343225	2.876999
D1_lib3_bc1_32_bc2_8_bc3_3	-5.780843	3.3343258
D1_lib3_bc1_32_bc2_8_bc3_9	5.4759192	3.6114511
D1_lib3_bc1_32_bc2_90_bc3_15	1.4031458	-4.465133
D1_lib3_bc1_32_bc2_90_bc3_4	5.7658467	2.290823
D1_lib3_bc1_32_bc2_90_bc3_54	5.44288	1.1010976
D1_lib3_bc1_32_bc2_90_bc3_85	-2.1555424	5.025141
D1_lib3_bc1_32_bc2_91_bc3_58	-6.1835256	-2.479709
D1_lib3_bc1_32_bc2_91_bc3_60	-2.5209794	3.7275934
D1_lib3_bc1_32_bc2_91_bc3_7	2.2441077	6.0735407
D1_lib3_bc1_32_bc2_91_bc3_9	-3.049888	3.1591377
D1_lib3_bc1_32_bc2_91_bc3_95	2.0514789	5.679202
D1_lib3_bc1_32_bc2_92_bc3_29	4.699043	-3.8583798
D1_lib3_bc1_32_bc2_92_bc3_7	-6.63958	-0.26325083
D1_lib3_bc1_32_bc2_93_bc3_2	2.5103173	-3.7802558
D1_lib3_bc1_32_bc2_93_bc3_31	3.2943425	1.2309718
D1_lib3_bc1_32_bc2_93_bc3_55	2.0596056	-4.25407
D1_lib3_bc1_32_bc2_94_bc3_53	-0.91114616	3.9972992
D1_lib3_bc1_32_bc2_94_bc3_89	-1.6721697	5.879655
D1_lib3_bc1_32_bc2_9_bc3_56	3.7423959	-4.262169
D1_lib3_bc1_32_bc2_9_bc3_72	-5.194129	-3.7020216
D1_lib3_bc1_32_bc2_9_bc3_78	-4.028986	2.4771652
D1_lib3_bc1_32_bc2_9_bc3_79	2.9858108	-3.5910175
D1_lib3_bc1_33_bc2_10_bc3_58	3.1088586	5.7631016
D1_lib3_bc1_33_bc2_11_bc3_2	4.189365	-3.686631
D1_lib3_bc1_33_bc2_11_bc3_25	6.304711	0.70635223
D1_lib3_bc1_33_bc2_11_bc3_74	2.6113887	-5.141744
D1_lib3_bc1_33_bc2_11_bc3_86	-5.4538937	-3.1379344
D1_lib3_bc1_33_bc2_12_bc3_36	3.1511598	-3.6267323
D1_lib3_bc1_33_bc2_12_bc3_95	1.1863885	3.8668165
D1_lib3_bc1_33_bc2_14_bc3_19	-6.1881995	2.5302143
D1_lib3_bc1_33_bc2_14_bc3_26	1.377636	-5.682552
D1_lib3_bc1_33_bc2_14_bc3_49	-4.757831	1.9058309
D1_lib3_bc1_33_bc2_14_bc3_64	-5.4358687	2.1303778
D1_lib3_bc1_33_bc2_14_bc3_7	-2.2132244	6.3724184
D1_lib3_bc1_33_bc2_14_bc3_9	1.5568452	-5.983089
D1_lib3_bc1_33_bc2_15_bc3_39	5.091167	3.5487022
D1_lib3_bc1_33_bc2_16_bc3_26	-2.0320609	4.1391525
D1_lib3_bc1_33_bc2_16_bc3_54	-4.03692	4.5908966
D1_lib3_bc1_33_bc2_16_bc3_55	4.467891	-3.949104
D1_lib3_bc1_33_bc2_17_bc3_55	1.6137161	-4.4675636
D1_lib3_bc1_33_bc2_17_bc3_69	0.6200857	4.154663
D1_lib3_bc1_33_bc2_17_bc3_80	3.11908	4.726799
D1_lib3_bc1_33_bc2_19_bc3_93	5.485064	3.5187187
D1_lib3_bc1_33_bc2_20_bc3_19	5.7909408	-1.6098514
D1_lib3_bc1_33_bc2_21_bc3_38	-6.4833765	0.7244077
D1_lib3_bc1_33_bc2_22_bc3_17	-5.681115	-0.8637996
D1_lib3_bc1_33_bc2_22_bc3_5	-0.8817425	-4.7492666
D1_lib3_bc1_33_bc2_23_bc3_91	0.9641528	5.789712
D1_lib3_bc1_33_bc2_24_bc3_8	1.7226295	-4.4770784
D1_lib3_bc1_33_bc2_25_bc3_94	-5.3210964	-0.21800804
D1_lib3_bc1_33_bc2_26_bc3_66	4.561154	-5.9605193
D1_lib3_bc1_33_bc2_26_bc3_69	-1.904556	5.402323
D1_lib3_bc1_33_bc2_26_bc3_73	2.9884171	2.936983
D1_lib3_bc1_33_bc2_26_bc3_76	-1.0428472	1.6649361
D1_lib3_bc1_33_bc2_28_bc3_89	5.064633	-4.4558372
D1_lib3_bc1_33_bc2_28_bc3_94	3.231748	-3.038922
D1_lib3_bc1_33_bc2_29_bc3_44	2.1064606	-0.112997055
D1_lib3_bc1_33_bc2_29_bc3_64	2.0546908	-5.39124
D1_lib3_bc1_33_bc2_29_bc3_70	-3.0818455	3.9336796
D1_lib3_bc1_33_bc2_29_bc3_90	3.1448627	5.420742
D1_lib3_bc1_33_bc2_2_bc3_52	2.6081347	-2.1268218
D1_lib3_bc1_33_bc2_2_bc3_74	-1.9589663	4.8872776
D1_lib3_bc1_33_bc2_30_bc3_18	-0.89132166	-5.509332
D1_lib3_bc1_33_bc2_30_bc3_20	-0.9528532	-5.463571
D1_lib3_bc1_33_bc2_30_bc3_27	-4.4272075	-0.35533142
D1_lib3_bc1_33_bc2_31_bc3_15	2.2372518	4.9583035
D1_lib3_bc1_33_bc2_31_bc3_4	-2.6964266	-5.305609
D1_lib3_bc1_33_bc2_32_bc3_52	-2.6391344	2.4893064
D1_lib3_bc1_33_bc2_32_bc3_93	5.541639	1.7921948
D1_lib3_bc1_33_bc2_33_bc3_42	-4.177401	4.5299635
D1_lib3_bc1_33_bc2_33_bc3_74	-5.9775534	2.1705852
D1_lib3_bc1_33_bc2_33_bc3_95	3.7786326	3.335743
D1_lib3_bc1_33_bc2_34_bc3_16	-3.0266979	-6.06118
D1_lib3_bc1_33_bc2_34_bc3_29	-4.9873633	3.597702
D1_lib3_bc1_33_bc2_35_bc3_58	3.9992623	-1.3291292
D1_lib3_bc1_33_bc2_35_bc3_68	4.6335673	0.05053854
