	gene_angle	correction_std	highly_variable	cycle_variable
b1122	286.00583	0.4580474959237491	False	False
b1123	288.36636	0.5670333417643679	False	False
b1124	282.28177	0.48263510033264817	True	False
b1125	264.9043	0.46271671143164167	False	False
b1126	262.3528	0.34799496906228455	False	False
b1127	232.26285	0.4749604106749199	False	False
b1128	246.55383	0.41180893184875417	True	False
b1129	252.37877	0.19557105049188664	False	False
b1130	217.6087	0.45105834319958676	False	False
b1131	287.66177	0.5401301343705717	True	False
b1132	227.68991	0.2692101746110451	False	False
b1133	246.13646	0.34423211396132763	False	False
b1134	277.49435	0.49657220244792116	True	False
b1135	252.27362	0.2997491800157044	True	False
b1136	261.7181	0.3226042815812927	False	False
b1137	313.91815	0.6545349118076929	False	False
b1138	265.6107	0.33194247316440795	False	False
b1139	141.18427	0.6466796534931951	False	False
b1143	79.40695	0.5968887543319683	False	False
b1145	75.0578	0.6135534846376393	False	False
b1159	152.09502	0.589676108171836	False	False
b1160	91.89404	0.6929045609166103	False	False
b1161	229.74054	0.3398171378201058	False	False
b1162	215.13873	0.4156668627128326	True	False
b1163	211.88626	0.38130864401612613	True	False
b1165	188.56367	0.5964499270597267	False	False
b1171	280.64444	0.37297750598692203	True	False
b1172	6.845093	0.5585463701897181	True	True
b4593	274.67398	0.3426873234988278	True	False
b1174	257.82547	0.3062280321322362	False	False
b1175	272.00977	0.32618247687412816	False	False
b1176	281.4546	0.4158464478023672	False	False
b1177	285.57483	0.4033938757107054	False	False
b1179	261.33386	0.31526561319623664	False	False
b1180	283.1771	0.3958763129211816	False	False
b1181	241.65508	0.41924490684542537	False	False
b1184	268.30164	0.19373768221053383	False	False
b1185	236.30023	0.3987134551494942	False	False
b1186	284.9098	0.3512101684133442	False	False
b1187	256.47058	0.2818593359591251	False	False
b1188	78.86902	0.7473749245227791	False	False
b1189	61.140045	0.5963349406858621	False	False
b1190	233.0944	0.38744308688145634	False	False
b1191	336.26917	0.5408827840522393	False	False
b1192	218.90018	0.48632330580418115	False	False
b1193	237.04565	0.4491978368909517	False	False
b1197	297.2447	0.36940657284100303	False	False
b1198	344.02057	0.615355404314825	False	False
b1199	277.87436	0.3224706439529908	False	False
b1200	342.06665	0.5989936253286055	False	False
b1201	172.85722	0.6385221591802346	False	False
b1202	252.50317	0.35403263015113423	True	False
b1203	270.2469	0.3156190298322419	False	False
b1204	262.80634	0.4894219756543178	False	False
b1206	284.85764	0.3007564673789733	False	False
b1207	287.56152	0.29227415973546866	False	False
b1208	289.49503	0.3140495528771664	False	False
b1209	281.78027	0.23550404031372055	True	False
b1210	252.2851	0.16147187726866022	False	False
b1211	269.09906	0.25528416750795396	False	False
b1212	280.69205	0.3218557769955548	True	False
b1213	303.9989	0.42491645385215726	True	False
b1214	276.18497	0.3368321373816373	True	False
b1215	292.38977	0.411836721791095	True	False
b1216	268.2853	0.2934553572248291	False	False
b1218	281.6507	0.23916275044874297	False	False
b1219	242.42465	0.30179363454542685	True	False
b1220	254.5906	0.3008665794274213	True	False
b1221	296.61823	0.31933745970990507	False	False
b1222	285.62878	0.24594133772421342	True	False
b1224	342.00262	0.6704466646168563	False	False
b1225	300.89612	0.4339062454595809	False	False
b4425	244.6672	0.2653192241323429	False	False
b1230	211.62221	0.47266067718714583	True	False
b1231	118.564545	0.6397631903023177	False	False
b1232	257.56482	0.3295429764001076	False	False
b1233	62.622192	0.5098702703994114	False	False
b1234	267.01398	0.2731039976111615	False	False
b1235	250.71683	0.2915646914947411	False	False
b1236	286.59692	0.250345785183207	False	False
b1237	271.6224	0.33540085736011	False	False
b1238	56.93216	0.5920885196712249	False	False
b1241	304.09482	0.2815367155085354	False	False
b1242	327.68143	0.4631047629647929	False	False
b1243	231.50255	0.4860022575548508	True	False
b1244	240.35796	0.4521423957352082	True	False
b1245	264.19623	0.3184118924197608	True	False
b1246	280.38324	0.36356646470795934	True	False
b1247	297.2681	0.4070775026995103	True	False
b1248	321.12665	0.5905834802329573	False	False
b1249	297.3416	0.33039768554203014	False	False
b1250	276.21588	0.36919398601536285	True	False
b1251	230.78624	0.4138870963410399	False	False
b1252	218.64987	0.4319754283749243	False	False
b1253	30.839294	0.5767436960592436	False	False
b1254	351.3347	0.6371098923145152	False	False
b1255	317.54434	0.4812250663551527	False	False
b1260	293.1785	0.20359503256133102	False	False
b1261	321.06076	0.55792486108893	True	True
b1262	12.53009	0.5688482249647289	True	True
b1263	331.34888	0.38099360729683773	False	False
b1264	262.52643	0.2768708700533619	False	False
b1266	270.4527	0.2508743659332978	False	False
b1267	309.6538	0.4176040713102511	False	False
b1268	345.33545	0.5223662891498767	False	False
b1269	315.12317	0.3533442962217588	False	False
b1270	234.50916	0.47080195590000334	False	False
b1271	332.8833	0.3614566405511411	False	False
b1272	311.28638	0.35321185572297015	False	False
b1273	262.22388	0.47745258181785255	False	False
b1274	300.71588	0.27437890552815397	False	False
b1275	252.14499	0.561400380601947	True	True
b4523	150.46252	0.7688589495418577	False	False
b1276	303.16275	0.3165326889461084	False	False
b1277	4.890381	0.5529514674735991	False	False
b1278	243.31004	0.4162207151538374	False	False
b1279	294.917	0.3629612475623581	True	False
b1280	248.88364	0.32999397837136024	False	False
b1281	278.45264	0.1788549911022614	False	False
b1282	336.86273	0.4909646495324902	True	False
b1283	223.06621	0.45325242802136856	True	False
b1284	201.66951	0.5233492031576358	False	False
b4596	236.6686	0.4080117290745068	False	False
b1285	277.99115	0.2549105267082387	False	False
b1286	320.73035	0.4333610317563304	False	False
b1287	349.55936	0.4419008093860401	False	False
b1288	315.14413	0.2646009425669361	False	False
b1289	343.503	0.3787266306232931	False	False
b1290	319.1278	0.3810591157727667	True	False
b1291	335.17398	0.493481048848456	True	False
b1292	350.07428	0.5267619579086019	False	False
b1293	336.6377	0.5471737661223135	False	False
b1294	304.51968	0.4186758368821125	True	False
b1295	279.74072	0.5134990581191384	True	False
b1296	13.178192	0.5026207284290719	False	False
b1297	257.6509	0.4213894403175837	False	False
b1298	307.77692	0.25764456587707046	True	False
b1299	271.22592	0.23335024565314633	False	False
b1300	289.52353	0.2101977310076795	False	False
b1303	30.16504	0.7687785782273304	False	False
b1304	107.515854	0.5689577380607314	False	False
b1305	120.57286	0.7109334713202465	False	False
b1306	303.41415	0.22327205851785967	False	False
b1308	296.95316	0.32292094566128154	False	False
b1320	237.033	0.40503634980217706	False	False
b1321	279.6177	0.25271065952906147	False	False
b1322	256.75183	0.34350112482845835	False	False
b1323	297.45474	0.25161369233589775	False	False
b1324	354.8017	0.4354165314839096	False	False
b1325	309.42444	0.35372488742196423	False	False
b1326	340.87115	0.498312498380019	False	False
b1328	229.3363	0.4580873648082384	False	False
b1329	282.4474	0.5263656130020323	True	False
b1330	291.47745	0.28912303383017923	True	False
b1332	280.4925	0.3019235855594246	False	False
b1333	271.1077	0.2879390920038338	False	False
b1334	292.44757	0.23302539825083374	False	False
b1335	315.911	0.2903685460415893	False	False
b1340	149.53639	0.589194330066238	False	False
b1342	0.69259644	0.4837428396287362	True	False
b1343	270.59555	0.34182777762127503	False	False
b1344	338.9745	0.3634715179545704	False	False
b1345	3.2034302	0.49322087198402825	False	False
b1350	281.28363	0.4084538214115241	False	False
b1355	297.55444	0.2937440958149254	False	False
b1356	288.2194	0.36316152501770405	True	False
b1363	296.44568	0.34395506831328876	False	False
b1372	287.26212	0.32553155174288984	False	False
b4744	83.4256	0.590838270618316	False	False
b1378	315.06714	0.2815703270181062	False	False
b4529	256.55066	0.39393174982349877	False	False
b1379	309.2696	0.33225277380144774	True	False
b1380	332.8326	0.39291781265526454	False	False
b1381	323.4806	0.2904186831312101	False	False
b1382	316.0257	0.3323364371896412	False	False
b1383	340.93768	0.34484386323646976	False	False
b1385	298.83673	0.3747888444695874	False	False
b1397	292.51572	0.3437183505740255	False	False
b1398	292.94333	0.37141076587301247	False	False
b1399	315.18597	0.3645849272493172	True	False
b1400	319.3465	0.31845744897482225	False	False
b1406	103.624756	0.7350547354828892	False	False
b1407	172.21071	0.8223034178427863	False	False
b1410	279.57794	0.3559145863441153	False	False
b1411	280.08374	0.6138763628351123	False	False
b1412	352.14612	0.29848344636372004	False	False
b1413	5.0732117	0.43389173729240343	False	False
b1414	275.3695	0.3796666916643872	False	False
b1415	32.05487	0.4651299948409276	False	False
b1418	292.10797	0.5054474813005957	True	False
b1419	86.17706	0.599370994295086	False	False
b1421	313.1634	0.27958397365245863	False	False
b1422	312.8125	0.401516658269983	False	False
b1424	336.1776	0.22932290582888826	False	False
b1426	4.079651	0.47166778731319464	False	False
b1427	311.57336	0.31691360931497137	False	False
b1429	303.39786	0.3002732132312133	True	False
b1430	241.00842	0.620709110270507	False	False
b1431	303.18683	0.3644837331133139	False	False
b1432	322.30334	0.17182253448511323	False	False
b1434	314.82794	0.35505944843979154	False	False
b1435	315.8444	0.3214455783905077	False	False
b1438	255.91254	0.5875156920174904	False	False
b1439	311.70404	0.3043007806908942	False	False
b1440	324.21704	0.21828417982427922	True	False
b1441	322.22644	0.19923117543664612	False	False
b1444	333.9715	0.2844251190757779	False	False
b1445	325.44922	0.3475760034688229	False	False
b1446	247.3015	0.5449537115277888	False	False
b1449	357.79785	0.48731383518715543	False	False
b1451	1.1022339	0.322378128166836	True	False
b1452	241.46735	0.5174220466449247	False	False
b1453	331.88202	0.301416520302365	False	False
b1464	315.15045	0.2959528394884141	True	False
b1468	323.11105	0.3154876800288361	False	False
b1473	65.68167	0.5044768312719892	False	False
b1474	259.98047	0.7608076794880864	False	False
b1475	353.89087	0.2582631005621268	False	False
b1477	282.43762	0.5285896810923244	False	False
b1478	327.1316	0.33193217689421384	False	False
b1479	6.703644	0.17774983158740734	False	False
b1489	298.60513	0.4991105527348814	False	False
b1490	189.49762	0.9544675573615117	False	False
b1491	290.90717	0.47952067570998885	False	False
b1494	22.147644	0.23139772260398453	False	False
b1495	356.53552	0.24748182381994752	False	False
b1496	322.32678	0.3261422030977627	False	False
b1501	316.74255	0.42387776182183334	False	False
b1505	123.36395	0.4830462713616573	True	False
b1507	277.62704	0.6653900916769357	False	False
b1511	227.05075	0.932050720993512	False	False
b1512	74.71643	0.6424858092166548	False	False
b1520	310.36847	0.4615596100982681	False	False
b1521	155.55832	0.6391090293238815	False	False
b1522	310.95966	0.34495930036029343	False	False
b1523	26.08191	0.3069933744002413	False	False
b1524	313.10638	0.42438096295428307	True	False
b1525	51.863342	0.5526792378568101	False	False
b1526	317.3502	0.5057572606659108	False	False
b1528	319.49625	0.42465921114127203	False	False
b1529	346.09177	0.30002046998821874	False	False
b1530	276.21628	0.7693619171892208	True	True
b1531	285.2444	0.7367835614487015	True	True
b1532	276.20654	0.6956570605234351	False	False
b1533	48.05414	0.3406159031531799	True	False
b1534	331.5957	0.32293811994962274	False	False
b4775	345.48505	0.1956406948841337	False	False
b1535	287.32648	0.4701779874079353	False	False
b1538	59.999084	0.3909599939304508	False	False
b1539	350.07135	0.4126048911897953	False	False
b1540	316.63507	0.4313381714310338	True	False
b1541	137.28328	0.6019472533231671	False	False
b1542	260.3296	0.533171086850727	False	False
b4748	284.43295	0.5153184402810655	False	False
b1550	333.5247	0.4166491458741698	False	False
b1552	278.06516	0.508991993535285	False	False
b1554	170.1759	0.5993840757031983	False	False
b1556	77.78616	0.49811773459385866	False	False
b4776	0.7727661	0.29808488621089185	False	False
b1557	294.18384	0.42326845163284693	False	False
b1558	312.40826	0.35132786175348535	False	False
b4750	330.69116	0.3123658410615227	False	False
b1563	35.789948	0.38937577985242006	False	False
b1564	31.215637	0.35486690852305924	False	False
b1570	341.24072	0.2558090769743574	False	False
b1583	355.96274	0.3166904313282736	False	False
b1584	307.18304	0.3651710052871953	False	False
b1585	254.90582	0.7444347224863735	False	False
b1587	309.2874	0.31481388050203546	False	False
b1588	329.3884	0.27072636346100815	False	False
b1590	272.1543	0.5237271625213027	False	False
b1591	344.6748	0.21120095923445953	False	False
b1592	348.79025	0.3023693144358494	True	False
b1593	46.346466	0.5161397475635284	False	False
b1594	300.9779	0.3926069078929931	False	False
b1595	348.37112	0.3920783841811327	False	False
b1596	212.48352	0.6123232811759781	False	False
b1598	274.03522	0.5023006475429086	False	False
b1599	264.54285	0.5148752977093806	False	False
b1600	295.2029	0.40940123490032976	True	False
b4777	277.25757	0.40987601846139843	False	False
b1601	344.57672	0.18819890737248499	False	False
b1602	41.531067	0.5117681253157644	False	False
b1603	37.07019	0.36180005445315555	False	False
b1604	346.53314	0.24045951962223633	False	False
b1605	300.0371	0.46197254427799045	False	False
b1606	347.0785	0.35143010128629265	False	False
b1607	1.3253784	0.31768626116668525	False	False
b1608	315.15332	0.33510142681432975	True	False
b1609	339.27008	0.18714398204105814	False	False
b1610	292.79477	0.37452781680603303	False	False
b1611	302.10883	0.36760505695558365	False	False
b1612	335.61072	0.28350594860514877	False	False
b1613	0.1362915	0.28928763714613176	False	False
b1614	329.35147	0.3289501701422745	False	False
b1617	73.57321	0.5322890033748704	False	False
b1618	250.31476	0.567071380427179	True	True
b1619	267.643	0.4980942903697536	False	False
b1620	265.84308	0.7249611970683023	True	True
b1621	267.59857	0.5790587326516451	False	False
b1622	229.29776	0.6845420056548273	False	False
b1623	336.7085	0.20519334987740614	False	False
b1624	313.20306	0.19058258547500098	True	False
b4409	12.507751	0.29730922821668404	False	False
b1625	347.22397	0.4264068301358874	False	False
b1626	325.62888	0.19482668174593148	True	False
b1627	332.25604	0.22809180542296023	False	False
b1628	291.00403	0.40333599101291	False	False
b1629	326.4035	0.22679100274120295	False	False
b1630	341.65045	0.268629134365283	True	False
b1631	18.525452	0.4042089365374583	True	False
b1632	7.5812683	0.3084212613321006	False	False
b1633	14.408325	0.460523307050366	True	False
b1634	313.77997	0.3737308203106776	False	False
b1635	120.63588	0.6126345368503336	False	False
b1636	27.517273	0.47365103561849825	False	False
b1637	350.67163	0.31880774867846173	False	False
b1638	298.85544	0.3143567764517278	False	False
b1639	229.23663	0.6215374727877444	True	True
b1640	336.60242	0.27381835305612556	True	False
b1641	310.59827	0.26498909979242624	False	False
b1642	339.67163	0.29269541266593474	False	False
b1643	316.5697	0.26728984907214226	False	False
b1644	268.21655	0.7001650301576582	True	True
b1645	291.20526	0.4658645768217596	False	False
b1646	307.2629	0.31829353803277066	True	False
b1647	262.50604	0.43345844770232933	False	False
b1649	224.42595	0.9825473379712921	False	False
b1650	243.87	0.8891663566889382	True	True
b1651	275.52136	0.553283366081274	True	True
b1652	287.12198	0.4175312617757235	False	False
b1653	306.8802	0.300823419970266	False	False
b1654	316.15366	0.2959468476019511	False	False
b1655	339.0487	0.2538672557370748	True	False
b1656	354.56458	0.33056127007025177	False	False
b1657	264.87375	0.4690805651557912	False	False
b1658	333.5111	0.2646666963725475	False	False
b1659	168.88956	0.9160624443858805	False	False
b1660	330.5276	0.2523099742679947	False	False
b1661	342.10657	0.2906642610876213	False	False
b1662	336.176	0.27508780775166647	False	False
b1663	310.70508	0.28724624478449245	False	False
b1664	281.33823	0.3315167883171501	False	False
b1665	218.22641	0.6751067744505693	False	False
b1666	291.8808	0.48620638355533197	True	False
b1667	300.985	0.32780011231358147	False	False
b1668	230.84058	0.49081966905347274	False	False
b1676	337.75262	0.21056510948298232	False	False
b1677	285.11877	0.3755778113520072	False	False
b1678	193.38786	0.6843963321693971	False	False
b1679	283.7898	0.32991154018573865	False	False
b1680	16.09076	0.5488057476309068	False	False
b1681	217.70389	0.630564233193743	True	True
b1682	58.744568	0.6588723318273552	False	False
b1683	30.348236	0.4963484910989456	False	False
b1684	73.23755	0.6839187109453245	False	False
b1686	271.28668	0.3349149888379084	False	False
b1687	0.96759033	0.5250846387569924	False	False
b1688	306.67947	0.26231179802004817	False	False
b1693	195.92554	0.8293838162331721	True	True
b1701	42.15216	0.5168219269993982	False	False
b1702	262.67416	0.36598432189606755	False	False
b1703	250.94801	0.49832349957880895	False	False
b1704	266.48004	0.4402463364632109	False	False
b1705	264.42178	0.3643753270922285	False	False
b1706	294.0847	0.18151819576901912	False	False
b1707	331.2125	0.35926466109843785	False	False
b1708	289.27368	0.36175301962817236	False	False
b1709	2.1454468	0.43329431658507794	False	False
b1710	313.1211	0.3764364087411466	False	False
b1711	7.5148315	0.5146430917189525	True	False
b1712	339.96375	0.29274270788830076	False	False
b1713	349.42062	0.5737518920245032	False	False
b1714	336.1532	0.4005884873578247	False	False
b1716	258.46136	0.35673587826819736	False	False
b1717	289.49023	0.35159062115124756	False	False
b1718	334.90668	0.2497215383108385	False	False
b1719	324.4815	0.28073944099406817	False	False
b1722	315.0677	0.2407625332567385	True	False
b1723	261.5857	0.41262133666063877	False	False
b1724	231.5625	0.41333712442699555	False	False
b1725	292.13058	0.39123765848599623	False	False
b1726	185.11722	0.6985979986236063	False	False
b1727	188.22835	0.609937884841854	False	False
b1728	166.84538	0.7353791863246549	False	False
b1729	291.30927	0.20748236770755182	False	False
b1732	249.66797	0.3908047243273644	False	False
b1733	308.66815	0.2523843707963307	False	False
b1734	342.40048	0.46781142302364526	False	False
b1735	333.0467	0.26265292980483895	False	False
b1737	313.76947	0.43406742041838425	False	False
b1738	349.94525	0.40611517813327813	False	False
b1740	18.364563	0.5901888472444987	False	False
b1741	196.43536	0.5203127594077992	False	False
b1743	340.78918	0.3449788982851456	False	False
b1749	278.4242	0.23331812784281641	False	False
b1750	248.45964	0.4147031021683258	False	False
b1754	319.20355	0.3679718656202815	False	False
b1755	206.58308	0.48323793842003226	False	False
b1756	212.71042	0.6822581043214284	False	False
b1757	108.41858	0.8835399386206774	False	False
b1758	307.2354	0.25386511937028694	False	False
b1761	267.93506	0.4868068118061248	False	False
b1762	345.2818	0.4302605112000064	True	False
b1763	330.27145	0.4113614076390815	True	False
b1764	337.21222	0.451706665091025	False	False
b1765	344.0739	0.4153627162759436	False	False
b1766	330.64642	0.4754264649593426	False	False
b1767	313.32025	0.39000398765616195	False	False
b1768	24.302063	0.6544221246119626	False	False
b1769	255.86292	0.4415137550170824	True	False
b1770	231.42245	0.5977692654017784	False	False
b1771	64.94122	0.7161856273919015	False	False
b1777	227.07361	0.5154224511910587	True	False
b1778	300.2629	0.22392267448225273	True	False
b1779	317.0056	0.3372358952628464	False	False
b1780	316.05432	0.3041846920157354	False	False
b1781	194.82072	0.6317008431600518	False	False
b1782	283.27405	0.3030615252399045	False	False
b1783	312.6723	0.2780411392870962	False	False
b1786	263.207	0.5980699070422222	False	False
b1787	229.11041	0.4161089500778491	False	False
b1789	299.6855	0.32641026002514306	False	False
b1790	186.48145	0.5042137037802166	False	False
b1791	6.6133423	0.44650626199159704	False	False
b1792	306.99158	0.43668704815841264	False	False
b1794	263.8013	0.33011540320673366	False	False
b1798	255.54971	0.4051218786361287	False	False
b1804	298.6216	0.22151624139422743	False	False
b1805	299.14392	0.3055994644423	False	False
b1806	301.4558	0.2661578925688504	False	False
b1807	273.5571	0.23811967160801678	False	False
b1808	305.42633	0.37221126529913795	True	False
b1809	253.98346	0.5614268603771985	False	False
b1810	274.36093	0.4581715549248475	False	False
b1812	264.3238	0.31891564254251437	False	False
b1813	298.24585	0.3711450645006247	False	False
b1814	284.3775	0.34297419337485785	False	False
b1815	308.35703	0.38016111421806964	False	False
b1816	297.14874	0.29362658037210376	False	False
b4751	264.04834	0.3575792021008606	False	False
b1817	266.93094	0.2581866110160741	False	False
b1818	310.78757	0.39322622940509894	False	False
b1819	294.84814	0.29785166579748007	False	False
b1820	255.9874	0.43541173107502507	True	False
b1821	258.9666	0.38056944099521245	False	False
b1822	215.54253	0.4010660750880939	False	False
b1823	124.387375	0.619133045206336	False	False
b1824	158.7754	0.45293102847179817	False	False
b1825	235.33951	0.32829337581880164	False	False
b1826	186.18202	0.7122902065044648	False	False
b4536	315.1628	0.4548848553878034	True	False
b1827	265.64258	0.2633754701901395	False	False
b1828	118.163315	0.6030604380286195	False	False
b1829	295.45123	0.3861980699081031	False	False
b1830	300.173	0.4057754802821936	False	False
b1831	278.57898	0.2389683631011474	False	False
b1832	70.197754	0.5729475668824313	False	False
b1833	227.92845	0.4234391569325552	False	False
b1834	305.51196	0.3448002346603222	False	False
b1835	272.77975	0.33666655787449723	True	False
b1836	288.90588	0.3122741017745094	True	False
b4432	140.5187	0.8871717488732707	False	False
b1839	248.30743	0.3399340820755329	False	False
b1840	263.6653	0.2451361496869822	False	False
b1841	289.48245	0.3608298166037522	False	False
b1842	217.697	0.5133012070930484	False	False
b1843	270.25534	0.42541140774361497	True	False
b1844	270.2526	0.4736983494626043	True	False
b1845	286.68396	0.27535464588260916	False	False
b1846	301.84732	0.44610782308249347	False	False
b1847	142.00664	0.6756459750865915	False	False
b1848	148.10387	0.5231966000231671	False	False
b1849	301.0201	0.37788987577107136	False	False
b1850	17.162903	0.5278388367904162	False	False
b1851	307.01242	0.5038889588412501	False	False
b1852	285.868	0.3252416332720842	False	False
b1853	0.5005493	0.6132332301490112	True	True
b1854	324.7273	0.44129039806400244	False	False
b1855	237.33861	0.3266724908933072	False	False
b1856	258.46927	0.23573143321692816	True	False
b1857	264.12766	0.23055619740252356	False	False
b1858	235.883	0.4836562286359279	False	False
b1859	243.47914	0.34806136948995847	False	False
b1860	305.9944	0.4571961237063979	False	False
b1861	282.95697	0.37813798126910514	False	False
b1863	289.87515	0.3832007507608839	False	False
b1864	294.1857	0.35291532792217906	False	False
b1865	297.26392	0.3715201932624427	True	False
b1866	261.08206	0.3961271756125341	False	False
b1867	265.10577	0.25657680760421725	False	False
b1868	284.56897	0.25164780633294026	False	False
b1869	259.83374	0.2981565856947244	True	False
b1870	285.86887	0.25167147122962386	False	False
b1871	285.0201	0.3250659993309763	False	False
b1872	194.89972	0.670698024699818	False	False
b1874	209.6976	0.43528379141984846	False	False
b1875	23.426697	0.822289351400514	False	False
b1876	268.49048	0.2542979968772892	False	False
b1877	234.46158	0.3017213084351955	True	False
b1888	58.65686	0.6428004200210382	False	False
b1891	154.26257	0.5194242554970847	False	False
b1892	229.62419	0.3116616879857878	False	False
b1896	348.7902	0.5975529719746145	False	False
b1902	196.14336	0.5041702264052988	False	False
b4537	182.35988	0.4478340887427592	False	False
b4663	244.65234	0.22556828375862414	True	False
b1905	51.919373	0.5762984051076622	False	False
b1907	231.08649	0.35721617935179945	False	False
b1908	224.8404	0.31429415092904367	False	False
b4759	209.64806	0.47237150343257855	False	False
b1909	213.76993	0.44414957142023387	True	False
b1910	156.77522	0.5987882941622891	False	False
b1911	331.69363	0.46781053145406903	False	False
b1912	271.15588	0.2417890910698574	True	False
b1913	246.7551	0.4769159173449628	True	False
b1914	267.2889	0.42188790334228027	False	False
b1915	197.33014	0.49819651601292325	False	False
b1916	259.23114	0.4513546591433339	False	False
b1917	313.22278	0.46252667820548127	False	False
b1918	47.4328	0.6871030384832287	False	False
b1919	261.93973	0.33128721974987557	False	False
b1920	221.18996	0.35237664754916814	True	False
b1923	234.06296	0.3662886037280252	False	False
b1924	106.35666	0.7827796210189889	False	False
b1927	251.49252	0.3237508741967984	False	False
b1928	272.1715	0.29043157523382723	False	False
b1929	209.54404	0.49420168387578106	True	False
b1930	187.53616	0.4530070710756124	False	False
b1945	224.54254	0.3585224141964642	False	False
b1951	79.570984	0.5847988819554037	False	False
b1952	212.27118	0.26350242802845525	False	False
b1956	233.03847	0.19634896853000694	False	False
b1957	247.55316	0.4029996066149894	False	False
b1958	309.08386	0.5084871668724611	False	False
b1959	217.39514	0.38806435684997526	False	False
b1960	278.60162	0.5728167896585683	False	False
b1961	266.91428	0.41185445423004324	False	False
b1962	242.02718	0.333324208055493	False	False
b1963	264.24692	0.30547242338488456	False	False
b1967	6.1223145	0.9287020518884553	False	False
b1968	148.8476	0.7163129469258857	False	False
b1969	143.25224	0.571945548890254	False	False
b1971	317.20593	0.5029398510972064	False	False
b1972	357.03772	0.660595196785691	False	False
b1973	145.0261	0.61235969455933	False	False
b1974	131.97864	0.7436225262121972	False	False
b1975	156.03178	0.5069020896100015	False	False
b1976	215.56747	0.3686650354202722	False	False
b1978	226.02528	0.28590890208324776	False	False
b1981	193.62183	0.38274766439436925	False	False
b1982	230.90694	0.2050034464244607	False	False
b1983	181.06181	0.5115126053597249	False	False
b1985	167.03925	0.5080872743172722	False	False
b1987	33.27173	0.7131542713016665	False	False
b1990	212.32831	0.5774956999532073	False	False
b1991	323.77155	0.6652921638586995	False	False
b1992	235.70479	0.5709796485636294	True	True
b1993	325.55908	0.6293228417644277	False	False
b4435	230.1732	0.5879053937428005	False	False
b2000	32.76764	0.9247761575450341	False	False
b2001	329.54297	0.9050454198317339	True	True
b2002	59.595825	0.5956306630121649	False	False
b2007	186.70491	0.409755585617371	False	False
b2008	226.75026	0.3336820070192035	True	False
b2009	140.58786	0.5172732819510014	False	False
b2010	217.57838	0.4353654123187872	False	False
b2011	278.19235	0.4394646756664488	False	False
b2012	172.91733	0.3907615906198158	False	False
b2013	202.10414	0.304932264200936	True	False
b2014	238.04837	0.319137888889549	False	False
b4678	237.01251	0.19952799947289176	False	False
b2015	215.93347	0.30866537128754346	False	False
b2016	166.55449	0.5126177794260162	True	False
b4539	140.60486	0.8802582857000167	True	True
b2017	122.04419	0.7967123906242966	True	True
b2019	199.27988	0.3516946618108165	False	False
b2020	141.61784	0.6825604977456528	False	False
b2021	191.76505	0.4609401927472691	False	False
b2022	207.8063	0.3137855526315962	False	False
b2023	134.23285	0.6095768661552279	False	False
b2024	269.02466	0.5194930354601622	False	False
b2025	299.46112	0.5394926734341463	False	False
b2026	257.82214	0.4829503673230655	False	False
b2027	218.65393	0.1552387065788138	False	False
b2028	324.08472	0.9662112072048826	True	True
b2029	319.03967	0.8091510477195708	False	False
b2032	310.5822	0.9322827321173119	True	True
b2033	305.65723	0.8572117988404947	True	True
b2034	307.58847	0.9371571126183343	True	True
b2035	299.90262	0.8083816477844599	True	True
b2036	280.77722	0.6648212529090665	True	True
b2037	285.96783	0.692763072767408	True	True
b2038	291.21	0.8263122559241927	True	True
b2039	233.06061	0.5359638919218451	False	False
b2040	255.79169	0.5542561404716317	False	False
b2041	252.15247	0.44472193582660474	False	False
b2042	225.8284	0.24549769461224696	False	False
b2043	328.12347	0.5094397840916939	False	False
b2045	275.82446	0.5515199455969028	False	False
b2048	325.48602	0.5549733817261983	False	False
b2049	237.06537	0.295713005623354	False	False
b2050	331.3864	0.688110940321313	False	False
b2052	240.40866	0.3068193125600575	False	False
b2053	87.95355	0.5824176269131445	False	False
b2063	218.77061	0.2863940192456081	False	False
b2064	224.9115	0.342330999177787	True	False
b2065	286.9061	0.6187137535442502	False	False
b2066	247.35321	0.4555702821351611	False	False
b2067	220.45198	0.4123849541341984	False	False
b2068	211.40875	0.2028956699163993	False	False
b2069	239.00064	0.3964221272874118	True	False
b2074	20.237	0.858777943219244	False	False
b2075	240.874	0.35328769557124495	False	False
b2076	220.60631	0.43549128007553956	True	False
b2077	292.10507	0.8110703530035451	False	False
b2078	353.29797	0.6600783387658309	False	False
b2079	245.22784	0.49168165525072244	False	False
b2081	205.76328	0.274816480908454	False	False
b4438	216.45665	0.31122000132191613	False	False
b2086	142.50899	0.4269694503553096	False	False
b2091	218.06268	0.43407477175585535	False	False
b2093	204.13245	0.19524610158770916	False	False
b2094	231.64133	0.5412844713250301	False	False
b2095	180.88914	0.2679690526569997	False	False
b2096	165.36755	0.28297726352301955	False	False
b2099	227.375	0.3270842514160236	False	False
b2100	173.09009	0.3626052320381468	False	False
b2101	162.97363	0.4963048615636598	False	False
b2102	219.08154	0.42645816070158615	True	False
b2103	195.48448	0.21200522699889074	False	False
b2104	221.67157	0.4758565741335727	True	False
b2106	140.6759	0.5169728774703835	False	False
b2107	294.9468	0.5739145676281109	False	False
b2112	207.80681	0.34337413169684683	False	False
b2113	212.44185	0.2952868457034582	False	False
b2114	208.32436	0.3590150536832753	False	False
