gene	angle_pred
469	0.587492212594973
470	0.593159809309429
471	0.599262432367254
472	0.60693972824363
473	0.617447758914997
474	0.62006404410303
475	0.623893501345803
476	0.632551138281749
477	0.637158741237887
478	0.641625420168003
479	0.645865395229752
480	0.650068607502442
481	0.650920278793908
482	0.655521754620812
483	0.666366777544104
484	0.670980507636209
485	0.675134702859102
486	0.678817108949423
487	0.680465307349377
488	0.685955217262054
489	0.692995291470541
490	0.697314919249306
491	0.70047651915581
492	0.708582714266259
493	0.714832388502389
494	0.72270575261523
495	0.725236257968619
496	0.737790750632684
497	0.744003662084583
498	0.750345243301477
499	0.756503010571222
500	0.760810384094922
501	0.766545379285252
502	0.770638303203754
503	0.7760608146834
504	0.78471845165787
505	0.796219077706117
506	0.823925966902828
507	0.842491175732541
508	0.867802356501548
509	0.872906257152988
510	0.877421953168244
511	0.878169463227823
512	0.887213109523867
513	0.888659112590425
514	0.898578938714165
515	0.900705053393371
516	0.906286870318467
517	0.913026715125145
518	0.919913611092836
519	0.931003719371615
520	0.933583241795074
521	0.94636443841446
522	0.957111427330835
523	0.963943179124128
524	0.969047079792294
525	0.975180338579624
526	0.982839253151087
527	0.989027656126351
528	0.992563011094021
529	0.995491780027715
530	1.00133093650104
531	1.00879378286642
532	1.0172002075103
533	1.02420351900494
534	1.02489588488333
535	1.03064926151952
536	1.03473605834276
537	1.04199058224041
538	1.04659205812582
539	1.06260838032163
540	1.0664868546727
541	1.08114295364742
542	1.08335484818402
543	1.10563309898409
544	1.10899689427981
545	1.11338392056777
546	1.11684574997151
547	1.11844493134224
548	1.12310155142616
549	1.13006197302684
550	1.13751869229656
551	1.14533691233847
552	1.14611505806378
553	1.14923989522863
554	1.1525056564229
555	1.15482783933615
556	1.16220490590103
557	1.16502338648286
558	1.1692265988294
559	1.17564170572117
560	1.17694678477386
561	1.18692175518815
562	1.20066491160703
563	1.20205577050496
564	1.20836058903441
565	1.21413847423823
566	1.21763093931437
567	1.22767330819398
568	1.23877567086497
569	1.24253772974029
570	1.24626302582588
571	1.24754359635543
572	1.25648308153732
573	1.2603186659961
574	1.26480372641832
575	1.26946647366145
576	1.27514019764052
577	1.28902427813931
578	1.29761451682801
579	1.30724024078321
580	1.31318968569958
581	1.32611793366936
582	1.33032114604402
583	1.33306610106463
584	1.33785751808799
585	1.34315135991547
586	1.34812659089334
587	1.35071836762239
588	1.35482354589359
589	1.35697416913746
590	1.36050952415702
591	1.36756185280254
592	1.37169153960381
593	1.37349291633931
594	1.37774514577676
595	1.38680104651222
596	1.40034813483172
597	1.4119590495219
598	1.42423169444908
599	1.4301750122645
600	1.44092200139051
601	1.44955513005943
602	1.46231794555001
603	1.47319360445937
604	1.47834652228822
605	1.4837751610486
606	1.48868299360855
607	1.49089488818338
608	1.50451550214927
609	1.51480295642802
610	1.520672748687
611	1.52651190528864
612	1.53190378127062
613	1.54206869292681
614	1.54783432395281
615	1.55178632396625
616	1.55252157978278
617	1.55884477980608
618	1.5634094930024
619	1.57896628066837
620	1.58207886362935
621	1.58685189931256
622	1.59460884819165
623	1.59655727610961
624	1.60799050408484
625	1.60887281106712
626	1.61640918320902
627	1.62299584992072
628	1.62749929181322
629	1.63354064379578
630	1.64930575399828
631	1.65097846098903
632	1.6602855742478
633	1.66649235880004
634	1.67045661310047
635	1.6735508146802
636	1.68576218844417
637	1.70725616696962
638	1.71300341664782
639	1.71819309732886
640	1.72121377333394
641	1.73044123391224
642	1.74156197824064
643	1.74712541397322
644	1.75389589468522
645	1.76319688086187
646	1.77380907326404
647	1.77811031983985
648	1.78589790445469
649	1.79242942703738
650	1.79946950156859
651	1.80750829859966
652	1.81218942736022
653	1.82228081357978
654	1.83235381840921
655	1.83557056265336
656	1.83770893168454
657	1.84245133177178
658	1.85711968553785
659	1.86052024374346
660	1.8766713634459
661	1.88438542251983
662	1.8892442381257
663	1.90776043077456
664	1.92757557541099
665	1.9325446794034
666	1.93893527800483
667	1.94453547658941
668	1.94665546423787
669	1.95068098991788
670	1.95298479152512
671	1.9547555326543
672	1.95684488464433
673	1.95951631416859
674	1.96089491885444
675	1.96868250354857
676	1.97265901217816
677	1.97859620303052
678	1.98349178145418
679	1.98967405758818
680	1.99055636458865
681	1.99370571041016
682	1.99713077717001
683	2.00705673093231
684	2.00937891394296
685	2.01272432799053
686	2.01896174832274
687	2.02333039340944
688	2.03671204961471
689	2.04171178929853
690	2.04631939253787
691	2.04922978022295
692	2.05133751362046
693	2.05252005009069
694	2.05408859587516
695	2.05582870135499
696	2.05668649983102
697	2.0579425618853
698	2.06237860543384
699	2.08102346804098
700	2.08450980613843
701	2.08569234261102
702	2.09330224053509
703	2.09893920196259
704	2.1097045728681
705	2.11604002734852
706	2.12387050203855
707	2.12588020133362
708	2.13114340772037
709	2.13980104523803
710	2.14739868892329
711	2.15116687510723
712	2.16590875472309
713	2.17236675186581
714	2.18020948084718
715	2.18548494151573
716	2.19071751226186
717	2.1993138784914
718	2.20572898572346
719	2.21078999677944
720	2.21344917208068
721	2.21842440329067
722	2.22585661444842
723	2.22682470131012
724	2.22785405949224
725	2.23676290947606
726	2.24431153615133
727	2.24573915791743
728	2.25603273975417
729	2.25665158009101
730	2.26551141303487
731	2.2674537138953
732	2.26897936977638
733	2.27396072813613
734	2.28216495795968
735	2.29372072902553
736	2.30190045033137
737	2.3116058275269
738	2.3153127424296
739	2.31697319522102
740	2.31990809148379
741	2.32908653533219
742	2.33113299744601
743	2.3337554099755
744	2.34844827270755
745	2.35159761859943
746	2.35198975505294
747	2.35817203132918
748	2.36269998194342
749	2.37149241649595
750	2.37945156108839
751	2.4057798477344
752	2.41310177060566
753	2.4152523939769
754	2.42539892475829
755	2.42895266138628
756	2.43226131273036
757	2.43676475483878
758	2.45806879323991
759	2.4814683108641
760	2.48901081053057
761	2.50050531043609
762	2.50587267819897
763	2.50657117126415
764	2.5118098692541
765	2.52416829481228
766	2.55731607982821
767	2.56406817948427
768	2.56912919066236
769	2.57449655845129
770	2.5763040624446
771	2.58214321941443
772	2.59387055041893
773	2.59954427482696
774	2.60620446752055
775	2.6127727532344
776	2.61865480014497
777	2.67061900843015
778	2.67242651243609
779	2.67711989572043
780	2.6885960143847
781	2.70743081887675
782	2.70980814618602
783	2.71407875735862
784	2.71521840395585
785	2.71744868009263
786	2.72144357031659
787	2.72638203890799
788	2.73174327962652
789	2.74029062911939
790	2.75329240377072
791	2.76585302491161
792	2.76794850414701
793	2.77842590032903
794	2.78425893025386
795	2.7953612939415
796	2.80242587746289
797	2.80507892574207
798	2.81405517454286
799	2.81564822893819
800	2.82706920353195
801	2.83333113273946
802	2.84767474945814
803	2.85684706652241
804	2.87386211295762
805	2.88173547798842
806	2.88295477732048
807	2.88412505959406
808	2.8960484590997
809	2.91628637719685
810	2.91799584711935
811	2.91979109689484
812	2.93159195378719
813	2.93451459591645
814	2.94318448819069
815	2.94419546502871
816	2.95363737598656
817	2.9547525140755
818	2.96301188849557
819	2.97318292821923
820	2.97806012558364
821	2.9865707124465
822	2.99403968681118
823	3.00073051536811
824	3.01103635203526
825	3.01842567369373
826	3.01936312494922
827	3.0462979989614
828	3.05035416061261
829	3.05418361836613
830	3.06193444086296
831	3.06469777758042
832	3.07700105946981
833	3.08076311877515
834	3.09288258670815
835	3.09962243237891
836	3.10506945311014
837	3.11527112861457
838	3.11650268223461
839	3.11937630734853
840	3.12628771274265
841	3.13060121398356
842	3.13222490408176
843	3.13629332002688
844	-3.13360836399685
845	-3.12455858935677
846	-3.11824151578872
847	-3.11468165182696
848	-3.10549095312552
849	-3.0912882600514
850	-3.0827531645072
851	-3.0791381563423
852	-3.07380755108015
853	-3.06326888319836
854	-3.05575701876051
855	-3.0514925345424
856	-3.04984433590021
857	-3.03522499774766
858	-3.02690435180009
859	-3.0198458951447
860	-3.00325362028142
861	-3.00191790539108
862	-3.00099270837979
863	-2.9955947046237
864	-2.99335830125068
865	-2.98847497662367
866	-2.98163709671585
867	-2.97509331916579
868	-2.96715255539211
869	-2.95750844876443
870	-2.95494118022619
871	-2.95155900305798
872	-2.94489880997197
873	-2.93997872252871
874	-2.93502187228793
875	-2.92799405123824
876	-2.92001652463594
877	-2.90866294797939
878	-2.90377349618311
879	-2.9028115363683
880	-2.89563053698378
881	-2.89500556946033
882	-2.88180772586877
883	-2.87884219369469
884	-2.8779782679992
885	-2.8743693869017
886	-2.86346309087833
887	-2.83587261274402
888	-2.83317667439274
889	-2.82744167826143
890	-2.82261349775539
891	-2.81616162710122
892	-2.80744271736971
893	-2.80597833267062
894	-2.80202020498924
895	-2.8015913057048
896	-2.79825814555081
897	-2.78794618131793
898	-2.78716803547227
899	-2.78326505197784
900	-2.76939322365969
901	-2.76170367217706
902	-2.76042310145153
903	-2.75623826984503
904	-2.74966385649799
905	-2.74420458129249
906	-2.73791201604095
907	-2.7332982851385
908	-2.72896640233716
909	-2.72209788660471
910	-2.71561538022694
911	-2.69410301735136
912	-2.69183597825342
913	-2.69020003382298
914	-2.68656051699929
915	-2.67600959448312
916	-2.66056309291745
917	-2.65665398224392
918	-2.64375636786401
919	-2.63967569746782
920	-2.62885518106419
921	-2.62241556455817
922	-2.61744033277343
923	-2.61388659578288
924	-2.60780848009966
925	-2.59695732799909
926	-2.59227007144168
927	-2.58828130801664
928	-2.58100227429693
929	-2.57576357578335
930	-2.56696501312764
931	-2.56284145277177
932	-2.54091244455128
933	-2.53463826057566
934	-2.52787390597261
935	-2.51645293043697
936	-2.50739090101946
937	-2.5058652449504
938	-2.49637431622646
939	-2.48875216300337
940	-2.48755737210373
941	-2.47679199973494
942	-2.47405317136153
943	-2.46823852230679
944	-2.46589795756516
945	-2.45042082001901
946	-2.44449588255935
947	-2.43613234622198
948	-2.42740118190625
949	-2.41854747492564
950	-2.4097734206644
951	-2.40477980737677
952	-2.40070526401752
953	-2.39718216261531
954	-2.3947313094652
955	-2.38981122176453
956	-2.38467668441053
957	-2.36603181903213
958	-2.35609973660612
959	-2.35309131435171
960	-2.34502800744939
961	-2.34046329343259
962	-2.33228357099445
963	-2.32677527850228
964	-2.31895705689513
965	-2.31226010060751
966	-2.29214472318513
967	-2.28790474718945
968	-2.28397725497213
969	-2.28000074568963
970	-2.26553458478827
971	-2.26384962322486
972	-2.26003241939102
973	-2.25737324368565
974	-2.25002681126075
975	-2.23217234577753
976	-2.2240906573752
977	-2.22225864461284
978	-2.21931149364656
979	-2.21360100570099
980	-2.20557446147983
981	-2.19882848804901
982	-2.19429440962777
983	-2.18067992008497
984	-2.17531255156495
985	-2.17132378797103
986	-2.16390995701625
987	-2.16119563708671
988	-2.15881218233981
989	-2.14756276609691
990	-2.13369706403164
991	-2.13016170826535
992	-2.12416324501238
993	-2.11853240973871
994	-2.11254620074435
995	-2.11040783130736
996	-2.10502820848088
997	-2.08317885195764
998	-2.07559958833951
999	-2.07340607469624
1000	-2.06236498087496
1001	-2.05952811825392
1002	-2.05644617030826
1003	-2.05129937850803
1004	-2.03169255257593
1005	-2.02923557219835
1006	-2.02391722065559
1007	-2.01854985204477
1008	-2.01127081789629
1009	-2.00431652179781
1010	-1.99729482722954
1011	-1.98861267957523
1012	-1.98220369830919
1013	-1.96853406425525
1014	-1.95797088669334
1015	-1.95249935677965
1016	-1.94875567841574
1017	-1.94000613224981
1018	-1.93495737451433
1019	-1.93317437875998
1020	-1.92826654508379
1021	-1.92735972937304
1022	-1.92112230779255
1023	-1.91658210210106
1024	-1.91090224963356
1025	-1.90614146714184
1026	-1.89974474008331
1027	-1.89174270412048
1028	-1.879690633097
1029	-1.85150582026831
1030	-1.8485157792499
1031	-1.8411877278972
1032	-1.83946600345642
1033	-1.83749306655235
1034	-1.8221568520313
1035	-1.81897686987196
1036	-1.81326638167541
1037	-1.8066123149524
1038	-1.80269707679533
1039	-1.78840860200378
1040	-1.77658936190333
1041	-1.76204354747041
1042	-1.75748496029686
1043	-1.74973413666964
1044	-1.74185464323595
1045	-1.73689779238633
1046	-1.73171423760111
1047	-1.72910407880738
1048	-1.72417173648371
1049	-1.71610842902676
1050	-1.70754882376211
1051	-1.69379340941409
1052	-1.68805228546809
1053	-1.67726240363381
1054	-1.67138035560937
1055	-1.66876406966386
1056	-1.65929764861307
1057	-1.65689581233184
1058	-1.65203086843358
1059	-1.63591038050895
1060	-1.62356420672604
1061	-1.6173941833945
1062	-1.6115917880627
1063	-1.60145750940602
1064	-1.59028774518921
1065	-1.58457725684004
1066	-1.57875648008526
1067	-1.57305211886165
1068	-1.57236587991719
1069	-1.56466407318848
1070	-1.55558978856103
1071	-1.55321858791738
1072	-1.54198755230148
1073	-1.53338505692584
1074	-1.50255332128952
1075	-1.50111344492055
1076	-1.48489492256832
1077	-1.46487145027364
1078	-1.45820512900923
1079	-1.45182065588141
1080	-1.44244614158679
1081	-1.4404180603883
1082	-1.42809639484825
1083	-1.42692611234198
1084	-1.4190466186043
1085	-1.41253347564118
1086	-1.40657790182647
1087	-1.39793864350723
1088	-1.38769407618338
1089	-1.38644414093484
1090	-1.37659171014546
1091	-1.37289704859634
1092	-1.37028688968997
1093	-1.3641658832372
1094	-1.35179520051209
1095	-1.34865810810923
1096	-1.34645234001273
1097	-1.33256825525805
1098	-1.32998873200662
1099	-1.32636759603943
1100	-1.31947457071663
1101	-1.29826243408584
1102	-1.29701249882333
1103	-1.28146183362921
1104	-1.26378505302276
1105	-1.25784173336455
1106	-1.25181263383042
1107	-1.25055044429322
1108	-1.23835132113438
1109	-1.222102162583
1110	-1.21009298052487
1111	-1.20503196808057
1112	-1.20405162668662
1113	-1.19370289783923
1114	-1.17388774736129
1115	-1.17304833003937
1116	-1.16535265006193
1117	-1.16444583426791
1118	-1.14918927123094
1119	-1.14817829416116
1120	-1.13884666944419
1121	-1.12674558025075
1122	-1.10460211876095
1123	-1.09816862827741
1124	-1.09031976988017
1125	-1.0783841132232
1126	-1.07049236486892
1127	-1.0654374794669
1128	-1.0607440949573
1129	-1.05573822661946
1130	-1.04973976259708
1131	-1.04576937987077
1132	-1.04451331743377
1133	-0.993088282944205
1134	-0.992187594263621
1135	-0.977108717765141
1136	-0.969333384849384
1137	-0.963261395151491
1138	-0.957845008777066
1139	-0.953255785477118
1140	-0.94797419604165
1141	-0.940891229229058
1142	-0.934304560258032
1143	-0.922626242979741
1144	-0.92019377080562
1145	-0.917258873647374
1146	-0.916260150814554
1147	-0.914495536238444
1148	-0.910445500699332
1149	-0.889049548918948
1150	-0.876115169104194
1151	-0.871182826250823
1152	-0.868830006801593
1153	-0.863695468521762
1154	-0.861900218263173
1155	-0.879129719020411
1156	-0.88917209159828
1157	-0.893191491479194
1158	-0.906328066684536
1159	-0.912988261287686
1160	-0.91618049807328
1161	-0.927760781218726
1162	-0.930291287533296
1163	-0.933354854498939
1164	-0.93605079342766
1165	-0.939273665872992
1166	-0.944941264751613
1167	-0.947968068907733
1168	-0.955051035713615
1169	-0.96032649801018
1170	-0.967311430661934
1171	-0.969082172359459
1172	-0.970344361942905
1173	-0.971845509748185
1174	-0.979473791447927
1175	-1.1738571116926
1176	-1.18481855393916
1177	-1.19388058471713
1178	-1.20044274492908
1179	-1.21616497002697
1180	-1.23736485261092
1181	-1.2392275012514
1182	-1.2507342583035
1183	-1.25826450558781
1184	-1.26186726018508
1185	-1.26436100358733
1186	-1.26789635971153
1187	-1.26999796655757
1188	-1.27299413491729
1189	-1.27712382300224
1190	-1.2960566659754
1191	-1.30012508271195
1192	-1.30426702505004
1193	-1.31419298153193
1194	-1.33266628939585
1195	-1.33876278733825
1196	-1.34604794919498
1197	-1.353075771434
1198	-1.35649471198049
1199	-1.36272600684372
1200	-1.36676378787838
1201	-1.37022561835413
1202	-1.3779335523992
1203	-1.38592946171479
1204	-1.39251000316858
1205	-1.3998135463773
1206	-1.40743570052433
1207	-1.41387531788894
1208	-1.41832974397926
1209	-1.42185284576836
1210	-1.42616022064931
1211	-1.43332283975638
1212	-1.44145354595496
1213	-1.45001315149211
1214	-1.45841345154882
1215	-1.45888524082965
1216	-1.47156228006666
1217	-1.48297100264984
1218	-1.49235777116505
1219	-1.49813565804603
1220	-1.49879738846268
1221	-1.5043056814659
1222	-1.51356378015378
1223	-1.53582978317666
1224	-1.54155252582615
1225	-1.5817465211977
1226	-1.59332067623145
1227	-1.63641280544663
1228	-1.66394201570597
1229	-1.67623917236318
1230	-1.70323532189322
1231	-1.72197822275377
1232	-1.75761363009615
1233	-1.76874663129384
1234	-1.78660109768671
1235	-1.78869657726782
1236	-1.79163147410718
1237	-1.79446833681318
1238	-1.79743999645022
1239	-1.80207823633529
1240	-1.80285025512702
1241	-1.84078946423655
1242	-1.84511522030354
1243	-1.85044582621886
1244	-1.85372384249852
1245	-1.85815988695728
1246	-1.85872358321431
1247	-1.86773659618868
1248	-1.87078790853278
1249	-1.87475216372524
1250	-1.87525458864905
1251	-1.88366101541869
1252	-1.88838503512321
1253	-1.88925508803868
1254	-1.90052901313288
1255	-1.90244680582411
1256	-1.91294871211957
1257	-1.92886700413545
1258	-1.93520858697453
1259	-1.93867041721813
1260	-1.94862700861925
1261	-1.95598569554923
1262	-1.95759713157056
1263	-1.9654766248114
1264	-1.9682399618639
1265	-1.97819655323232
1266	-1.98429917784409
1267	-1.99037729391919
1268	-1.99918198423446
1269	-2.01039463785951
1270	-2.01326213616139
1271	-2.02130706194799
1272	-2.0225815056363
1273	-2.03073059267755
1274	-2.03321820872028
1275	-2.03580385889205
1276	-2.0441980312456
1277	-2.04704102100447
1278	-2.05250029659501
1279	-2.0554658290132
1280	-2.05831494590168
1281	-2.07998048849141
1282	-2.10394983306199
1283	-2.11467231591474
