gene	angle_pred
856	-2.11803391280092
857	-2.11454940346758
858	-2.09761354903621
859	-2.08081231160009
860	-2.06681214332726
861	-2.06287200721109
862	-2.06047996662526
863	-2.05885938501616
864	-2.0527291338169
865	-2.03877038615005
866	-2.02626653762365
867	-2.02500838640524
868	-2.01765622702108
869	-1.9863733065831
870	-1.98125268289422
871	-1.97606992828017
872	-1.97549521722902
873	-1.96405277197449
874	-1.9621111805848
875	-1.95597575179268
876	-1.94756736667845
877	-1.94313018315372
878	-1.93925217794905
879	-1.93617669718564
880	-1.91762543863586
881	-1.91706108273788
882	-1.90161637040717
883	-1.89124050600159
884	-1.88931444733915
885	-1.88513096508272
886	-1.87418556719664
887	-1.87304132266815
888	-1.86331265538593
889	-1.85794868555808
890	-1.82050444828141
891	-1.81208053040403
892	-1.7943214410799
893	-1.79097672629655
894	-1.7857525510383
895	-1.77918220574212
896	-1.77316586119084
897	-1.76850604183026
898	-1.76662140377758
899	-1.75978182447012
900	-1.75342893740586
901	-1.74761451835579
902	-1.73775641161144
903	-1.7351779782293
904	-1.7335159759889
905	-1.72900630635799
906	-1.72556321760379
907	-1.72021478048566
908	-1.7172066082049
909	-1.70376044053699
910	-1.67565137457055
911	-1.65918150186844
912	-1.65390555081876
913	-1.6495408533354
914	-1.64605116637913
915	-1.64221975933472
916	-1.64131886092151
917	-1.63663833123409
918	-1.62041180463549
919	-1.61573645252212
920	-1.61285254208198
921	-1.60748339463707
922	-1.59931835556049
923	-1.59856242930472
924	-1.59129828864051
925	-1.5907184000058
926	-1.59007638044593
927	-1.58961039850731
928	-1.58904604260386
929	-1.5884868642775
930	-1.58804159264724
931	-1.57745862506111
932	-1.57150958897518
933	-1.56494442121326
934	-1.55895396450817
935	-1.55450124820114
936	-1.55277711502627
937	-1.54165050183243
938	-1.53004755154093
939	-1.51807699327046
940	-1.51766796467896
941	-1.51383655761905
942	-1.51159466673107
943	-1.50691413702447
944	-1.5059562852592
945	-1.50299988872946
946	-1.4934006607658
947	-1.47862903326248
948	-1.46067319582507
949	-1.44679211157049
950	-1.44386678049775
951	-1.4200292154272
952	-1.36864694000201
953	-1.3528605073187
954	-1.35145738391482
955	-1.34749135982821
956	-1.34412593468903
957	-1.33935220856786
958	-1.33536547417105
959	-1.30308845826822
960	-1.29984729497538
961	-1.29118520840982
962	-1.29003578628317
963	-1.28956462676278
964	-1.28751430621239
965	-1.28553129416478
966	-1.28373467489438
967	-1.27450823241461
968	-1.2692426364526
969	-1.25466257919185
970	-1.24693763407765
971	-1.24090057911429
972	-1.23212458583334
973	-1.22123614106859
974	-1.20321817254701
975	-1.19501689031956
976	-1.18904196627101
977	-1.18845690005129
978	-1.18616323336675
979	-1.18408702492302
980	-1.18048343121484
981	-1.17793088567126
982	-1.17069263278981
983	-1.16382198788556
984	-1.16107269440795
985	-1.15612293063212
986	-1.15503046184885
987	-1.15462661082942
988	-1.15346165596567
989	-1.15305262736905
990	-1.15190320523676
991	-1.14819605998091
992	-1.14259909905597
993	-1.13401985367668
994	-1.12982601616379
995	-1.11966760974102
996	-1.11323705888428
997	-1.10732426574413
998	-1.10188780970345
999	-1.09657561551407
1000	-1.08760287425421
1001	-1.0831708681836
1002	-1.08086684633586
1003	-1.07686457917067
1004	-1.07328169575708
1005	-1.06356338337416
1006	-1.06276085890978
1007	-1.03730271185612
1008	-1.01774182520771
1009	-1.01449030672689
1010	-1.00751093266163
1011	-1.00706048344519
1012	-0.985407855583662
1013	-0.969248637122474
1014	-0.967193138970812
1015	-0.961958608412571
1016	-0.95929215614956
1017	-0.956817274243062
1018	-0.955538412672041
1019	-0.952488819694732
1020	-0.947782402009183
1021	-0.927916038237942
1022	-0.920263579111124
1023	-0.914340430773237
1024	-0.905388399759962
1025	-0.90025742073359
1026	-0.895597601233465
1027	-0.884217286495128
1028	-0.872940523296236
1029	-0.867229655613703
1030	-0.859080149054526
1031	-0.852442495044401
1032	-0.840409805555122
1033	-0.836262566190225
1034	-0.819963553049101
1035	-0.814873994623244
1036	-0.811477503953936
1037	-0.806895348095975
1038	-0.802199285537844
1039	-0.796058678927962
1040	-0.79484194827574
1041	-0.794230994160983
1042	-0.783114735816135
1043	-0.780696807242093
1044	-0.780080675549739
1045	-0.777678279707142
1046	-0.766820900217299
1047	-0.765687010799628
1048	-0.749646876474624
1049	-0.744640159270313
1050	-0.71822933768223
1051	-0.71183502976548
1052	-0.710778804004172
1053	-0.70584975045078
1054	-0.696058951845417
1055	-0.688002641620353
1056	-0.68322373780305
1057	-0.677585356158227
1058	-0.665386984110336
1059	-0.651407525473928
1060	-0.638748349034978
1061	-0.637469487447517
1062	-0.627078089849683
1063	-0.623691954308595
1064	-0.622216344783657
1065	-0.61415485695631
1066	-0.60948985982439
1067	-0.603235346465154
1068	-0.590394954795272
1069	-0.585559097608096
1070	-0.584730685241885
1071	-0.583327561796546
1072	-0.579273518778729
1073	-0.574147717260939
1074	-0.569865860840668
1075	-0.563616525048117
1076	-0.557698554200766
1077	-0.552779855770058
1078	-0.548094148316676
1079	-0.545355209926358
1080	-0.534704933422549
1081	-0.529739636791233
1082	-0.526032491443277
1083	-0.522211439394059
1084	-0.518348966725775
1085	-0.514553802561803
1086	-0.51390142782141
1087	-0.512244603083824
1088	-0.502717860840378
1089	-0.494801345136147
1090	-0.489561636898742
1091	-0.480474988717379
1092	-0.466158987444209
1093	-0.460758774303372
1094	-0.452391809357784
1095	-0.438686762190818
1096	-0.438091340798789
1097	-0.432333874815918
1098	-0.419943932277623
1099	-0.419048211400163
1100	-0.417230881758503
1101	-0.400771363430282
1102	-0.395650739449632
1103	-0.386522670611632
1104	-0.377373891460531
1105	-0.371740687318075
1106	-0.36891890766897
1107	-0.365662211523042
1108	-0.344185620710812
1109	-0.340965167602636
1110	-0.333540521689061
1111	-0.325613650770184
1112	-0.309697777995569
1113	-0.300181390820286
1114	-0.293150240771885
1115	-0.281039887332658
1116	-0.280522129596755
1117	-0.273211390364483
1118	-0.260402063969953
1119	-0.255680113413537
1120	-0.244465480837887
1121	-0.239179174344744
1122	-0.233178362173176
1123	-0.225660519829888
1124	-0.22080912983147
1125	-0.216698133396511
1126	-0.207207634066929
1127	-0.204660265997384
1128	-0.192746660448553
1129	-0.183711787917916
1130	-0.178415126254888
1131	-0.171767116892959
1132	-0.170840330540936
1133	-0.166180510893268
1134	-0.157642685780578
1135	-0.156938535255668
1136	-0.152889669736959
1137	-0.146143286396504
1138	-0.142498271912346
1139	-0.118054929026979
1140	-0.107554802059565
1141	-0.104577695053537
1142	-0.0939170631797439
1143	-0.0873260071423468
1144	-0.0769553195945572
1145	-0.0698568609654726
1146	-0.0684796253741334
1147	-0.023983525053724
1148	-0.0105684219476025
1149	0.00476238481635162
1150	0.0108926364942185
1151	0.0194252841029992
1152	0.0206886129968404
1153	0.0316650771597786
1154	0.0422118024012397
1155	0.0487251948211746
1156	0.0572008890941739
1157	0.0653503959917038
1158	0.0748201851417547
1159	0.0757832145470967
1160	0.0839016559875373
1161	0.0883854380600231
1162	0.08951932752193
1163	0.103731777632193
1164	0.106139351149152
1165	0.106776193176267
1166	0.119947950229515
1167	0.124768274845151
1168	0.128780897377865
1169	0.135242514051626
1170	0.138861640699157
1171	0.14274482379811
1172	0.14426703157311
1173	0.175477468564236
1174	0.183533779116189
1175	0.190373358964017
1176	0.208976394853034
1177	0.217224275785908
1178	0.228314646763368
1179	0.232177119570279
1180	0.235495946741449
1181	0.237629108667685
1182	0.245038222058951
1183	0.246519009222051
1184	0.247673609003148
1185	0.248517554134667
1186	0.249656621183401
1187	0.270941642274755
1188	0.280137019917298
1189	0.280810104992661
1190	0.310275698584394
1191	0.319647113881501
1192	0.3644694024694
1193	0.388493362205001
1194	0.390683477501408
1195	0.405895200300139
1196	0.411761395650984
1197	0.42012836095603
1198	0.445317275712306
1199	0.457909144314631
1200	0.460948382337956
1201	0.486888045896621
1202	0.492029380414734
1203	0.49596951693967
1204	0.499366007821248
1205	0.514380982762679
1206	0.527966946306641
1207	0.530736950307903
1208	0.544126165916276
1209	0.546166131481615
1210	0.55407747002146
1211	0.568139770733105
1212	0.57125667243873
1213	0.578034121498185
1214	0.583688036223548
1215	0.584852991180921
1216	0.593494368178205
1217	0.604419056898578
1218	0.606329583030936
1219	0.609084054311552
1220	0.614882941219515
1221	0.618331207899613
1222	0.622374896004308
1223	0.628960774712013
1224	0.630182683025978
1225	0.633263341699269
1226	0.636623589563695
1227	0.641972027229035
1228	0.65228058424397
1229	0.666487857206658
1230	0.696538517694869
1231	0.727547030096528
1232	0.730513782079087
1233	0.739051607595434
1234	0.739082673061238
1235	0.740113011010435
1236	0.74307976299515
1237	0.744394867714542
1238	0.750286951064857
1239	0.75530402379619
1240	0.760181301932697
1241	0.765074112803512
1242	0.766751647959542
1243	0.773798331132178
1244	0.778002524179979
1245	0.783242232758236
1246	0.786545527297528
1247	0.79180076861135
1248	0.797454683405954
1249	0.816518524329773
1250	0.818247835267427
1251	0.820122118379692
1252	0.822146551244279
1253	0.82536700454854
1254	0.829690281895254
1255	0.835116383285262
1256	0.839993661444556
1257	0.847832514030484
1258	0.854216467295021
1259	0.855464263513271
1260	0.862200292062339
1261	0.880787795912702
1262	0.888362592055939
1263	0.894534264650904
1264	0.898163746605886
1265	0.904754802996897
1266	0.909554417511073
1267	0.918599645730856
1268	0.920970976312468
1269	0.926687022082632
1270	0.930782486036916
1271	0.935048810056104
1272	0.9410030244051
1273	0.942297418829076
1274	0.954702894993591
1275	0.962655654342669
1276	0.966129808981388
1277	0.974098101069077
1278	0.977437638689817
1279	0.98335043243238
1280	0.986016884952705
1281	0.989449618974654
1282	0.990340162340947
1283	1.00281294705183
1284	1.00646313934136
1285	1.00883446993557
